title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Registration of Food Facilities Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published an interim final rule in the Federal Register of October 10, 2003 (68 FR 58894). The interim final rule requires domestic and foreign facilities that manufacture/process, pack, or hold food for human or animal consumption in the United States, to register with FDA by December 12, 2003. Due to several errors in Sec. Sec. 1.231 and 1.232 (21 CFR 1.231 and 1.232), the interim final rule contains some incorrect information. This document corrects those errors.",69 FR 29428, 04-11598,https://www.federalregister.gov/documents/2004/05/24/04-11598/registration-of-food-facilities-under-the-public-health-security-and-bioterrorism-preparedness-and,https://www.govinfo.gov/content/pkg/FR-2004-05-24/pdf/04-11598.pdf,5/24/2004
Food Additives Permitted for Direct Addition to Food for Human Consumption; Olestra,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to allow for the safe use of olestra as a replacement for fats and oils in prepackaged, unpopped popcorn kernels that are ready-to-heat. This action is in response to a food additive petition (FAP) filed by the Procter and Gamble Co.",69 FR 29428, 04-11502,https://www.federalregister.gov/documents/2004/05/24/04-11502/food-additives-permitted-for-direct-addition-to-food-for-human-consumption-olestra,https://www.govinfo.gov/content/pkg/FR-2004-05-24/pdf/04-11502.pdf,5/24/2004
Food; Current Good Manufacturing Practice Regulations; Public Meetings,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing three public meetings to solicit comments, data, and scientific information about the current state of quality management techniques, quality systems approaches, and voluntary industry standards concerning current good manufacturing practices and other controls used by food manufacturers and processors to prevent, reduce, control, or eliminate food borne hazards that can occur during food production or processing. The meetings are intended to elicit information about FDA's current good manufacturing practice (CGMP) in manufacturing, packing, or holding human food regulations. This information will be useful in determining appropriate revisions to these regulations. We ask that those who speak at the meetings or otherwise provide FDA with their comments focus on our questions given in section II of this document about the CGMP regulations and other quality management techniques. There also will be an opportunity to address small business concerns at the meetings.",69 FR 29220, 04-11611,https://www.federalregister.gov/documents/2004/05/21/04-11611/food-current-good-manufacturing-practice-regulations-public-meetings,https://www.govinfo.gov/content/pkg/FR-2004-05-21/pdf/04-11611.pdf,5/21/2004
New Animal Drugs for Use in Animal Feeds; Oxytetracycline,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of two supplemental new animal drug applications (NADAs) filed by Phibro Animal Health, Inc. The supplemental NADAs provide for a 0-day preslaughter withdrawal time for use of oxytetracycline in cattle feed.",69 FR 28820, 04-11026,https://www.federalregister.gov/documents/2004/05/19/04-11026/new-animal-drugs-for-use-in-animal-feeds-oxytetracycline,https://www.govinfo.gov/content/pkg/FR-2004-05-19/pdf/04-11026.pdf,5/19/2004
Prior Notice of Imported Food Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002; Extension of Comment Period,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is extending to July 13, 2004, the comment period on the prior notice interim final rule (IFR) that appeared in the Federal Register of October 10, 2003 (68 FR 58974). The prior notice IFR requires the submission to FDA of prior notice of food, including animal feed, that is imported or offered for import into the United States. FDA reopened the comment period for 30 days in the Federal Register of April 14, 2004 (69 FR 19766), to solicit comments on the ""Joint FDA-CBP Plan for Increasing Integration and Assessing the Coordination of Prior Notice Timeframes"" and to ensure that those who comment on this IFR would have had the benefit of our outreach and education efforts and would have had some experience with the systems, timeframes, and data elements of the prior notice system. In response to a request from the Government of Canada, FDA is extending the comment period for an additional 60 days. Accordingly, the comment period for the prior notice rulemaking, including the comment period for the ""Joint FDA-CBP Plan for Increasing Integration and Assessing the Coordination of Prior Notice Timeframes,"" is extended to July 13, 2004.",69 FR 28060, 04-11247,https://www.federalregister.gov/documents/2004/05/18/04-11247/prior-notice-of-imported-food-under-the-public-health-security-and-bioterrorism-preparedness-and,https://www.govinfo.gov/content/pkg/FR-2004-05-18/pdf/04-11247.pdf,5/18/2004
Revision of the Requirements for Spore-Forming Microorganisms; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of June 1, 2004, for the direct final rule that appeared in the Federal Register of December 30, 2003 (68 FR 75116). The direct final rule amends the biologics regulations by providing options to the existing requirement for separate, dedicated facilities and equipment for work with spore-forming microorganisms. This document confirms the effective date of the direct final rule.",69 FR 26768, 04-11027,https://www.federalregister.gov/documents/2004/05/14/04-11027/revision-of-the-requirements-for-spore-forming-microorganisms-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-2004-05-14/pdf/04-11027.pdf,5/14/2004
New Animal Drugs for Use in Animal Feeds; Chlortetracycline and Decoquinate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Pennfield Oil Co. The ANADA provides for the use of single-ingredient, chlortetracycline and decoquinate Type A medicated articles to make two-way combination drug Type B and Type C medicated feeds for calves, beef and nonlactating dairy cattle.",69 FR 26498, 04-10829,https://www.federalregister.gov/documents/2004/05/13/04-10829/new-animal-drugs-for-use-in-animal-feeds-chlortetracycline-and-decoquinate,https://www.govinfo.gov/content/pkg/FR-2004-05-13/pdf/04-10829.pdf,5/13/2004
Antidiarrheal Drug Products for Over-the-Counter Human Use; Amendment of Final Monograph,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is issuing a final rule amending the final monograph (FM) for over-the-counter (OTC) antidiarrheal drug products to include relief of travelers' diarrhea as an indication for products containing bismuth subsalicylate. Travelers' diarrhea occurs in travelers and is most commonly caused by an infectious agent. This final rule is part of FDA's ongoing review of OTC drug products.,69 FR 26301, 04-10750,https://www.federalregister.gov/documents/2004/05/12/04-10750/antidiarrheal-drug-products-for-over-the-counter-human-use-amendment-of-final-monograph,https://www.govinfo.gov/content/pkg/FR-2004-05-12/pdf/04-10750.pdf,5/12/2004
Dental Devices; Reclassification of Root-Form Endosseous Dental Implants and Endosseous Dental Implant Abutments,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reclassifying root- form endosseous dental implants and endosseous dental implant abutments from class III to class II (special controls). Root-form endosseous dental implants are intended to be surgically placed in the bone of the upper or lower jaw arches to provide support for prosthetic devices, such as artificial teeth, in order to restore the patient's chewing function. Endosseous dental implant abutments are separate components that are attached to the dental implant and intended to aid in prosthetic rehabilitation. FDA is reclassifying these devices on its own initiative on the basis of new information. Elsewhere in this issue of the Federal Register, FDA is announcing the availability of the guidance document that will serve as the special control for these devices. FDA is taking this action under the Federal Food, Drug, and Cosmetic Act (the act), as amended by the Medical Device Amendments of 1976 (the 1976 amendments), the Safe Medical Devices Act of 1990, the Food and Drug Administration Modernization Act of 1997, and the Medical Device User Fee and Modernization Act of 2002.",69 FR 26302, 04-10748,https://www.federalregister.gov/documents/2004/05/12/04-10748/dental-devices-reclassification-of-root-form-endosseous-dental-implants-and-endosseous-dental,https://www.govinfo.gov/content/pkg/FR-2004-05-12/pdf/04-10748.pdf,5/12/2004
Medical Devices; Immunology and Microbiology Devices; Classification of the Immunomagnetic Circulating Cancer Cell Selection and Enumeration System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is classifying the Immunomagnetic Circulating Cancer Cell Selection and Enumeration System device into class II (special controls). The special control that will apply to the device is the guidance document entitled ""Class II Special Controls Guidance Document: Immunomagnetic Circulating Cancer Cell Selection and Enumeration System."" The agency is taking this action in response to a petition submitted under the Federal Food, Drug, and Cosmetic Act (the act) as amended by the Medical Device Amendments of 1976 (the amendments), the Safe Medical Devices Act of 1990 (the SMDA), the Food and Drug Administration Modernization Act of 1997 (FDAMA), and the Medical Device User Fee and Modernization Act of 2002 (MDUFMA). The agency is classifying the device into class II (special controls) in order to provide a reasonable assurance of safety and effectiveness of the device. Elsewhere in this issue of the Federal Register, FDA is publishing a notice of availability of a guidance document that is the special control for this device.",69 FR 26036, 04-10592,https://www.federalregister.gov/documents/2004/05/11/04-10592/medical-devices-immunology-and-microbiology-devices-classification-of-the-immunomagnetic-circulating,https://www.govinfo.gov/content/pkg/FR-2004-05-11/pdf/04-10592.pdf,5/11/2004
Implantation or Injectable Dosage Form New Animal Drugs; Insulin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Intervet, Inc. The NADA provides for the veterinary prescription use of an injectable suspension of zinc insulin of porcine origin for the reduction of hyperglycemia and hyperglycemia-associated clinical signs in dogs with diabetes mellitus.",69 FR 25827, 04-10498,https://www.federalregister.gov/documents/2004/05/10/04-10498/implantation-or-injectable-dosage-form-new-animal-drugs-insulin,https://www.govinfo.gov/content/pkg/FR-2004-05-10/pdf/04-10498.pdf,5/10/2004
Medical Device Reports; Reports of Corrections and Removals; Establishment Registration and Device Listing: Premarket Approval Supplements; Quality System Regulation; Importation of Electronic Products; Technical Amendment; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of April 8, 2004 (69 FR 18472). That document corrected a final rule that appeared in the Federal Register of March 10, 2004 (69 FR 11310). The April 8, 2004, document published with inadvertent errors. This document corrects those errors.",69 FR 25489, 04-10265,https://www.federalregister.gov/documents/2004/05/07/04-10265/medical-device-reports-reports-of-corrections-and-removals-establishment-registration-and-device,https://www.govinfo.gov/content/pkg/FR-2004-05-07/pdf/04-10265.pdf,5/7/2004
New Animal Drugs for Use in Animal Feeds; Ractopamine,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is revising the animal drug regulations for medicated feeds to reflect the approved maximum concentration of ractopamine in Type B medicated feeds. This action is being taken to improve the accuracy of the agency's regulations.,69 FR 25315, 04-10365,https://www.federalregister.gov/documents/2004/05/06/04-10365/new-animal-drugs-for-use-in-animal-feeds-ractopamine,https://www.govinfo.gov/content/pkg/FR-2004-05-06/pdf/04-10365.pdf,5/6/2004
Oral Dosage Form New Animal Drugs; Ivermectin Liquid,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Veterinary Laboratories, Inc. The ANADA provides for oral use of ivermectin solution in horses for the treatment and control of various species of internal and cutaneous parasites.",69 FR 24958, 04-10193,https://www.federalregister.gov/documents/2004/05/05/04-10193/oral-dosage-form-new-animal-drugs-ivermectin-liquid,https://www.govinfo.gov/content/pkg/FR-2004-05-05/pdf/04-10193.pdf,5/5/2004
Oral Dosage Form New Animal Drugs; Moxidectin Gel,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Fort Dodge Animal Health, Division of Wyeth. The supplemental NADA provides for oral use of moxidectin gel in horses and ponies for the treatment and control of an additional species of small strongyle.",69 FR 24958, 04-10210,https://www.federalregister.gov/documents/2004/05/05/04-10210/oral-dosage-form-new-animal-drugs-moxidectin-gel,https://www.govinfo.gov/content/pkg/FR-2004-05-05/pdf/04-10210.pdf,5/5/2004
Food and Color Additives and Generally Recognized As Safe Substances; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations that address food and color additives and generally recognized as safe (GRAS) substances. The purpose of the amendments is to correct minor errors and inadvertent omissions in the Code of Federal Regulations (CFR). The technical amendments made by this final rule are editorial in nature and are intended to provide accuracy and clarity to the agency's regulations.,69 FR 24511, 04-10026,https://www.federalregister.gov/documents/2004/05/04/04-10026/food-and-color-additives-and-generally-recognized-as-safe-substances-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2004-05-04/pdf/04-10026.pdf,5/4/2004
Guidance for Industry: Questions and Answers Regarding the Interim Final Rule on Prior Notice of Imported Food (Edition 2); Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing the availability of a revised guidance entitled ""Questions and Answers Regarding the Interim Final Rule on Prior Notice of Imported Food (Edition 2)."" The guidance responds to various questions raised about section 307 of the Public Health Security and Bioterrorism Preparedness and Response Act of 2002 (the Bioterrorism Act) and the agency's implementing regulation, which require the submission to FDA of prior notice of food, including animal feed, that is imported or offered for import into the United States.",69 FR 24070, 04-10023,https://www.federalregister.gov/documents/2004/05/03/04-10023/guidance-for-industry-questions-and-answers-regarding-the-interim-final-rule-on-prior-notice-of,https://www.govinfo.gov/content/pkg/FR-2004-05-03/pdf/04-10023.pdf,5/3/2004
Oral Dosage Form New Animal Drugs; Moxidectin and Praziquantel Gel,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Fort Dodge Animal Health, Division of Wyeth. The supplemental NADA provides for oral use of a moxidectin and praziquantel gel in horses and ponies for the treatment and control of an additional species of small strongyles.",69 FR 21956, 04-9182,https://www.federalregister.gov/documents/2004/04/23/04-9182/oral-dosage-form-new-animal-drugs-moxidectin-and-praziquantel-gel,https://www.govinfo.gov/content/pkg/FR-2004-04-23/pdf/04-9182.pdf,4/23/2004
Prior Notice of Imported Food Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002; Reopening of Comment Period,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reopening for 30 days the comment period for FDA's prior notice interim final rule (IFR) that published in the Federal Register of October 10, 2003 (68 FR 58974). The prior notice interim final rule requires the submission to FDA of prior notice of food, including animal feed, that is imported or offered for import into the United States. FDA is taking this action consistent with its statement in the preamble of the prior notice IFR (68 FR 58974 at 59023) that it would reopen the comment period for an additional 30 days in March 2004, to ensure that those who comment on this interim final rule would have had the benefit of our outreach and education efforts and would have had some experience with the systems, timeframes, and data elements of the prior notice system.",69 FR 19763, 04-8517,https://www.federalregister.gov/documents/2004/04/14/04-8517/prior-notice-of-imported-food-under-the-public-health-security-and-bioterrorism-preparedness-and,https://www.govinfo.gov/content/pkg/FR-2004-04-14/pdf/04-8517.pdf,4/14/2004
Prior Notice of Imported Food Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002; Joint Food and Drug Administration-Customs and Border Protection Plan for Increasing Integration and Assessing the Coordination of Prior Notice Timeframes; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) and Customs and Border Protection (CBP) announce the availability of a plan entitled ""Joint FDA-CBP Plan for Increasing Integration and Assessing the Coordination of Prior Notice Timeframes."" The plan, which includes an assessment schedule, describes the process by which FDA and CBP intend to increase integration and examine whether we could amend the timeframe requirements in FDA's prior notice interim final rule (IFR) to have the same advanced notice timeframes for arrivals by land via road or rail, or arrival via air that are currently in CBP's advance electronic information rule.",69 FR 19765, 04-8515,https://www.federalregister.gov/documents/2004/04/14/04-8515/prior-notice-of-imported-food-under-the-public-health-security-and-bioterrorism-preparedness-and,https://www.govinfo.gov/content/pkg/FR-2004-04-14/pdf/04-8515.pdf,4/14/2004
Registration of Food Facilities Under the Public Health Security and Bioterrorism Preparedness and Response Act of 2002; Reopening of Comment Period,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reopening for 30 days, on a limited set of issues, the comment period on the registration of food facilities interim final rule (IFR) that appeared in the Federal Register of October 10, 2003 (68 FR 58894). The IFR requires domestic and foreign facilities that manufacture/process, pack, or hold food for human or animal consumption in the United States to register with FDA by December 12, 2003. FDA is taking this action consistent with its statement in the IFR that it would reopen the comment period for 30 days in March 2004 to ensure that those commenting on the IFR have had the benefit of FDA's outreach and educational efforts and have had experience with the systems, timeframes, and data elements of the registration program.",69 FR 19766, 04-8516,https://www.federalregister.gov/documents/2004/04/14/04-8516/registration-of-food-facilities-under-the-public-health-security-and-bioterrorism-preparedness-and,https://www.govinfo.gov/content/pkg/FR-2004-04-14/pdf/04-8516.pdf,4/14/2004
Food Additives Permitted in Feed and Drinking Water of Animals; Natamycin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulations for food additives permitted in feed and drinking water of animals to provide for the safe use of natamycin in broiler chicken feeds. Natamycin will be added to broiler chicken feed at a level of 11 parts per million (ppm) to retard the growth of Aspergillus parasiticus in the feed for up to 14 days after the addition of natamycin. This action is in response to a food additive petition filed by Arkion Life Sciences of Wilmington, DE.",69 FR 19320, 04-8249,https://www.federalregister.gov/documents/2004/04/13/04-8249/food-additives-permitted-in-feed-and-drinking-water-of-animals-natamycin,https://www.govinfo.gov/content/pkg/FR-2004-04-13/pdf/04-8249.pdf,4/13/2004
Supplements and Other Changes to an Approved Application,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations on supplements and other changes to an approved application to implement the manufacturing changes provision of the Food and Drug Administration Modernization Act of 1997 (the Modernization Act). The final rule requires manufacturers to assess the effects of manufacturing changes on the identity, strength, quality, purity, and potency of a drug or biological product as those factors relate to the safety or effectiveness of the product. The final rule sets forth requirements for changes requiring supplement submission and approval before the distribution of the product made using the change, changes requiring supplement submission at least 30 days prior to the distribution of the product, changes requiring supplement submission at the time of distribution, and changes to be described in an annual report.",69 FR 18728, 04-7532,https://www.federalregister.gov/documents/2004/04/08/04-7532/supplements-and-other-changes-to-an-approved-application,https://www.govinfo.gov/content/pkg/FR-2004-04-08/pdf/04-7532.pdf,4/8/2004
Medical Device Reports; Reports of Corrections and Removals; Establishment Registration and Device Listing: Premarket Approval Supplements; Quality System Regulation; Importation of Electronic Products; Technical Amendment; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of March 10, 2004 (69 FR 11310). That document corrected some inadvertent typographical errors and some technical errors. That document published with an inadvertent error. This document corrects that error.",69 FR 18472, 04-8022,https://www.federalregister.gov/documents/2004/04/08/04-8022/medical-device-reports-reports-of-corrections-and-removals-establishment-registration-and-device,https://www.govinfo.gov/content/pkg/FR-2004-04-08/pdf/04-8022.pdf,4/8/2004
Bar Code Label Requirement for Human Drug Products and Biological Products; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of February 26, 2004 (69 FR 9120). The document included typographical and inadvertent errors. This document corrects those errors.",69 FR 18255, 04-7815,https://www.federalregister.gov/documents/2004/04/07/04-7815/bar-code-label-requirement-for-human-drug-products-and-biological-products-correction,https://www.govinfo.gov/content/pkg/FR-2004-04-07/pdf/04-7815.pdf,4/7/2004
Emergency Use of an Investigational New Drug; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in address for the agency contacts for submitting an investigational new drug application (IND) in an emergency situation. This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,69 FR 17927, 04-7734,https://www.federalregister.gov/documents/2004/04/06/04-7734/emergency-use-of-an-investigational-new-drug-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-04-06/pdf/04-7734.pdf,4/6/2004
Implantation or Injectable Dosage Form New Animal Drugs; Furosemide; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the approved salts of injectable furosemide. This action is being taken to improve the accuracy of the regulations.,69 FR 17585, 04-7534,https://www.federalregister.gov/documents/2004/04/05/04-7534/implantation-or-injectable-dosage-form-new-animal-drugs-furosemide-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-04-05/pdf/04-7534.pdf,4/5/2004
Implantation or Injectable Dosage Form New Animal Drugs; Penicillin G Procaine Aqueous Suspension; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the approved preslaughter withdrawal period in cattle following use of a penicillin G procaine injectable suspension. This action is being taken to improve the accuracy of the regulations.,69 FR 17585, 04-7606,https://www.federalregister.gov/documents/2004/04/05/04-7606/implantation-or-injectable-dosage-form-new-animal-drugs-penicillin-g-procaine-aqueous-suspension,https://www.govinfo.gov/content/pkg/FR-2004-04-05/pdf/04-7606.pdf,4/5/2004
Removal of Delegations of Authority and Conforming Changes to Regulations,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing this final rule to amend the regulations by removing the delegations of authority, to update the regulations to reflect the agency's organization, and to make other conforming changes. Because FDA makes information on delegations of authority available on FDA's Internet Web site, the regulations on delegations of authority are no longer necessary. The availability of the information on delegations of authority through the agency's Web site provides the public with more current and up-to-date information.",69 FR 17285, 04-7398,https://www.federalregister.gov/documents/2004/04/02/04-7398/removal-of-delegations-of-authority-and-conforming-changes-to-regulations,https://www.govinfo.gov/content/pkg/FR-2004-04-02/pdf/04-7398.pdf,4/2/2004
Secondary Direct Food Additives Permitted in Food for Human Consumption,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of cetylpyridinium chloride as an antimicrobial agent in poultry processing. This action is in response to a petition filed by Safe Foods Corp.,69 FR 17297, 04-7399,https://www.federalregister.gov/documents/2004/04/02/04-7399/secondary-direct-food-additives-permitted-in-food-for-human-consumption,https://www.govinfo.gov/content/pkg/FR-2004-04-02/pdf/04-7399.pdf,4/2/2004
Food Labeling and Indirect Food Additives Regulations; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect the correction of typographical and nonsubstantive errors. This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,69 FR 16481, 04-7040,https://www.federalregister.gov/documents/2004/03/30/04-7040/food-labeling-and-indirect-food-additives-regulations-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-03-30/pdf/04-7040.pdf,3/30/2004
Indirect Food Additives: Polymers; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its food additive regulations to correctly reflect all materials that are permitted for use as films/layers of laminated articles intended for use with food. The current requirements for polymer films/layers are incomplete due to an inadvertent error. This document is editorial in nature and amends the regulations to correct this error.,69 FR 15667, 04-6738,https://www.federalregister.gov/documents/2004/03/26/04-6738/indirect-food-additives-polymers-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-03-26/pdf/04-6738.pdf,3/26/2004
Change of Name; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in the name of the Dockets Management Branch to the Division of Dockets Management. This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,69 FR 13716, 04-6482,https://www.federalregister.gov/documents/2004/03/24/04-6482/change-of-name-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-03-24/pdf/04-6482.pdf,3/24/2004
Drug Labeling; Sodium Labeling for Over-the-Counter Drugs; Technical Amendment; Termination of Delay of Effective Date; Compliance Dates,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulation that established conditions under which the labeling of over-the-counter (OTC) drug products intended for oral ingestion must include the sodium content and a general warning that persons who are on a sodium restricted diet should not take the product unless directed by a doctor. This final rule makes a few minor labeling changes and broadens the conditions for using the descriptive term ""sodium free."" This document also terminates the delay of the effective date of the provisions concerning sodium labeling (Sec. 201.64(a) through (h)) and establishes compliance dates for the final rule.",69 FR 13717, 04-6479,https://www.federalregister.gov/documents/2004/03/24/04-6479/drug-labeling-sodium-labeling-for-over-the-counter-drugs-technical-amendment-termination-of-delay-of,https://www.govinfo.gov/content/pkg/FR-2004-03-24/pdf/04-6479.pdf,3/24/2004
"Drug Labeling; Orally Ingested Over-the-Counter Drug Products Containing Calcium, Magnesium, and Potassium",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the general labeling provisions for over-the-counter (OTC) drug products to require that the labeling of all OTC drug products intended for oral ingestion include: The calcium content per dosage unit when the product contains 20 milligrams (mg) or more per single dose; a warning statement that persons with kidney stones and persons on a calcium-restricted diet should ask a doctor before using when the product contains more than 3.2 grams (g) of calcium in the labeled maximum daily dose; the magnesium content per dosage unit when the product contains 8 mg or more per single dose; a warning statement that persons with kidney disease and persons on a magnesium-restricted diet should ask a doctor before using if the product contains more than 600 mg magnesium in the labeled maximum daily dose; the potassium content per dosage unit when the product contains 5 mg or more per single dose; and a warning statement that persons with kidney disease and persons on a potassium restricted diet should ask a doctor before using if the product contains more than 975 mg potassium in the labeled maximum daily dose. FDA is issuing this final rule in order to provide uniform calcium, magnesium, and potassium content and warning labeling for all OTC drug products intended for oral ingestion whether marketed under an OTC drug monograph, the ongoing OTC drug review, a new drug application (NDA) or abbreviated new drug application (ANDA), or no application.",69 FR 13725, 04-6480,https://www.federalregister.gov/documents/2004/03/24/04-6480/drug-labeling-orally-ingested-over-the-counter-drug-products-containing-calcium-magnesium-and,https://www.govinfo.gov/content/pkg/FR-2004-03-24/pdf/04-6480.pdf,3/24/2004
Implantation or Injectable Dosage Form New Animal Drugs; Trenbolone and Estradiol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Ivy Laboratories, Div. of Ivy Animal Health, Inc. The supplemental ANADA provides for the addition of tylosin tartrate to an approved subcutaneous implant containing trenbolone and estradiol used for increased rate of weight gain in feedlot heifers.",69 FR 13735, 04-6483,https://www.federalregister.gov/documents/2004/03/24/04-6483/implantation-or-injectable-dosage-form-new-animal-drugs-trenbolone-and-estradiol,https://www.govinfo.gov/content/pkg/FR-2004-03-24/pdf/04-6483.pdf,3/24/2004
Change of Address; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in the address for the Center for Drug Evaluation and Research's (CDER) Central Document Room. This action is editorial in nature and is intended to provide accuracy and clarity to the agency's regulations.,69 FR 13472, 04-6286,https://www.federalregister.gov/documents/2004/03/23/04-6286/change-of-address-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2004-03-23/pdf/04-6286.pdf,3/23/2004
Oral Dosage Form New Animal Drugs; Omeprazole Paste,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Merial Ltd. The NADA provides for oral administration of omeprazole paste to horses for the prevention of gastric ulcers.,69 FR 13219, 04-6248,https://www.federalregister.gov/documents/2004/03/22/04-6248/oral-dosage-form-new-animal-drugs-omeprazole-paste,https://www.govinfo.gov/content/pkg/FR-2004-03-22/pdf/04-6248.pdf,3/22/2004
Oral Dosage Form New Animal Drugs; Lincomycin Hydrochloride and Spectinomycin Soluble Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for oral use of lincomycin and spectinomycin soluble powder to make medicated drinking water for administration to chickens up to 7 days of age as an aid in the control of several bacterial respiratory diseases.",69 FR 13220, 04-6249,https://www.federalregister.gov/documents/2004/03/22/04-6249/oral-dosage-form-new-animal-drugs-lincomycin-hydrochloride-and-spectinomycin-soluble-powder,https://www.govinfo.gov/content/pkg/FR-2004-03-22/pdf/04-6249.pdf,3/22/2004
