title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
New Animal Drugs; Approval of New Animal Drug Applications; Changes of Sponsorship; Change of a Sponsor's Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during April, May, and June 2018. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to make technical amendments to improve the accuracy and readability of the regulations.",83 FR 64738, 2018-27238,https://www.federalregister.gov/documents/2018/12/18/2018-27238/new-animal-drugs-approval-of-new-animal-drug-applications-changes-of-sponsorship-change-of-a,https://www.govinfo.gov/content/pkg/FR-2018-12-18/pdf/2018-27238.pdf,12/18/2018
Listing of Color Additives Subject to Certification; D&C Yellow No. 8; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is confirming the effective date of October 26, 2018, for the final rule that appeared in the Federal Register of September 25, 2018, and that amended the color additive regulations to provide for the expanded safe use of D&C Yellow No. 8 as a color additive in contact lens solution.",83 FR 64443, 2018-27234,https://www.federalregister.gov/documents/2018/12/17/2018-27234/listing-of-color-additives-subject-to-certification-dandc-yellow-no-8-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-2018-12-17/pdf/2018-27234.pdf,12/17/2018
Medical Device Classification Procedures: Incorporating Food and Drug Administration Safety and Innovation Act Procedures,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to amend its regulations governing classification and reclassification of medical devices to conform to the applicable provisions of the Federal Food, Drug, and Cosmetic Act (FD&C Act) as amended by the Food and Drug Administration Safety and Innovation Act (FDASIA). FDA is also making additional changes unrelated to the FDASIA requirements, to update its regulations governing the classification and reclassification of medical devices. FDA is taking this action to codify the procedures and criteria that apply to the classification and reclassification of medical devices and to provide for classification of devices in the lowest regulatory class consistent with the public health and the statutory scheme for device regulation.",83 FR 64443, 2018-27015,https://www.federalregister.gov/documents/2018/12/17/2018-27015/medical-device-classification-procedures-incorporating-food-and-drug-administration-safety-and,https://www.govinfo.gov/content/pkg/FR-2018-12-17/pdf/2018-27015.pdf,12/17/2018
List of Drug Products That Have Been Withdrawn or Removed From the Market for Reasons of Safety or Effectiveness,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is amending its regulations to revise the list of drug products that have been withdrawn or removed from the market because such drug products or components of such drug products have been found to be unsafe or not effective. Drug products appearing on this list may not be compounded under the exemptions provided by sections 503A and 503B of the Federal Food, Drug, and Cosmetic Act (FD&C Act). Specifically, the final rule adds two entries to this list of drug products.",83 FR 63569, 2018-26712,https://www.federalregister.gov/documents/2018/12/11/2018-26712/list-of-drug-products-that-have-been-withdrawn-or-removed-from-the-market-for-reasons-of-safety-or,https://www.govinfo.gov/content/pkg/FR-2018-12-11/pdf/2018-26712.pdf,12/11/2018
Medicare Program: Changes to Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs; Correction,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects an error that appeared in the final rule with comment period published in the Federal Register on November 21, 2018, entitled ""Medicare Program: Changes to Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs."" Specifically, this document corrects the public comment period end date. The corrected date is January 2, 2019.",83 FR 61567, 2018-26079,https://www.federalregister.gov/documents/2018/11/30/2018-26079/medicare-program-changes-to-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center,https://www.govinfo.gov/content/pkg/FR-2018-11-30/pdf/2018-26079.pdf,11/30/2018
Medicare Program; Revisions to Payment Policies Under the Physician Fee Schedule and Other Revisions to Part B for CY 2019; Medicare Shared Savings Program Requirements; Quality Payment Program; Medicaid Promoting Interoperability Program; Quality Payment Program-Extreme and Uncontrollable Circumstance Policy for the 2019 MIPS Payment Year; Provisions From the Medicare Shared Savings Program-Accountable Care Organizations-Pathways to Success; and Expanding the Use of Telehealth Services for the Treatment of Opioid Use Disorder Under the Substance Use-Disorder Prevention That Promotes Opioid Recovery and Treatment (SUPPORT) for Patients and Communities Act,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This major final rule addresses changes to the Medicare physician fee schedule (PFS) and other Medicare Part B payment policies to ensure that our payment systems are updated to reflect changes in medical practice and the relative value of services, as well as changes in the statute. This final rule also finalizes policies included in the interim final rule with comment period in ""Medicare Program; CY 2018 Updates to the Quality Payment Program; and Quality Payment Program: Extreme and Uncontrollable Circumstance Policy for the Transition Year"" that address the extreme and uncontrollable circumstances MIPS eligible clinicians faced as a result of widespread catastrophic events affecting a region or locale in CY 2017, such as Hurricanes Irma, Harvey and Maria. In addition, this final rule addresses a subset of the changes to the Medicare Shared Savings Program for Accountable Care Organizations (ACOs) proposed in the August 2018 proposed rule ""Medicare Program; Medicare Shared Savings Program; Accountable Care Organizations--Pathways to Success"". This final rule also addresses certain other revisions designed to update program policies under the Shared Savings Program. The interim final rule implements amendments made by the SUPPORT for Patients and Communities Act to the Medicare telehealth provisions in the Social Security Act and regarding permissible telehealth originating sites for purposes of treatment of a substance use disorder or a co-occurring mental health disorder for telehealth services furnished on or after July 1, 2019 to an individual with a substance use disorder diagnosis.",83 FR 59452, 2018-24170,https://www.federalregister.gov/documents/2018/11/23/2018-24170/medicare-program-revisions-to-payment-policies-under-the-physician-fee-schedule-and-other-revisions,https://www.govinfo.gov/content/pkg/FR-2018-11-23/pdf/2018-24170.pdf,11/23/2018
Medicare Program: Changes to Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems and Quality Reporting Programs,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule with comment period revises the Medicare hospital outpatient prospective payment system (OPPS) and the Medicare ambulatory surgical center (ASC) payment system for CY 2019 to implement changes arising from our continuing experience with these systems. In this final rule with comment period, we describe the changes to the amounts and factors used to determine the payment rates for Medicare services paid under the OPPS and those paid under the ASC payment system. In addition, this final rule with comment period updates and refines the requirements for the Hospital Outpatient Quality Reporting (OQR) Program and the ASC Quality Reporting (ASCQR) Program. In addition, we are updating the Hospital Consumer Assessment of Healthcare Providers and Systems (HCAHPS) Survey measure under the Hospital Inpatient Quality Reporting (IQR) Program by removing the Communication about Pain questions; and retaining two measures that were proposed for removal, the Catheter-Associated Urinary Tract Infection (CAUTI) Outcome Measure and Central Line-Associated Bloodstream Infection (CLABSI) Outcome Measure, in the PPS-Exempt Cancer Hospital Quality Reporting (PCHQR) Program beginning with the FY 2021 program year.",83 FR 58818, 2018-24243,https://www.federalregister.gov/documents/2018/11/21/2018-24243/medicare-program-changes-to-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center,https://www.govinfo.gov/content/pkg/FR-2018-11-21/pdf/2018-24243.pdf,11/21/2018
"Medicare Program; End-Stage Renal Disease Prospective Payment System, Payment for Renal Dialysis Services Furnished to Individuals With Acute Kidney Injury, End-Stage Renal Disease Quality Incentive Program, Durable Medical Equipment, Prosthetics, Orthotics and Supplies (DMEPOS) Competitive Bidding Program (CBP) and Fee Schedule Amounts, and Technical Amendments To Correct Existing Regulations Related to the CBP for Certain DMEPOS",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule updates and makes revisions to the End-Stage Renal Disease (ESRD) Prospective Payment System (PPS) for calendar year (CY) 2019. This rule also updates the payment rate for renal dialysis services furnished by an ESRD facility to individuals with acute kidney injury (AKI). In addition, it updates and rebases the ESRD market basket for CY 2019. This rule also updates requirements for the ESRD Quality Incentive Program (QIP), and makes technical amendments to correct existing regulations related to the Competitive Bidding Program (CBP) for certain Durable Medical Equipment, Prosthetics, Orthotics and Supplies (DMEPOS). Finally, this rule finalizes changes to bidding and pricing methodologies under the DMEPOS competitive bidding program; adjustments to DMEPOS fee schedule amounts using information from competitive bidding for items furnished from January 1, 2019 through December 31, 2020; new payment classes for oxygen and oxygen equipment and a new methodology for ensuring that new payment classes for oxygen and oxygen equipment are budget neutral; payment rules for multi- function ventilators or ventilators that perform functions of other durable medical equipment (DME); and revises the payment methodology for mail order items furnished in the Northern Mariana Islands. This rule also includes a summary of the feedback received for the request for information related to establishing fee schedule amounts for new DMEPOS items and services.",83 FR 56922, 2018-24238,https://www.federalregister.gov/documents/2018/11/14/2018-24238/medicare-program-end-stage-renal-disease-prospective-payment-system-payment-for-renal-dialysis,https://www.govinfo.gov/content/pkg/FR-2018-11-14/pdf/2018-24238.pdf,11/14/2018
"Sensient Colors, LLC; Filing of Color Additive Petition",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing that we have filed a petition, submitted by Sensient Colors, LLC, proposing that the color additive regulations be amended to provide for the safe use of an aqueous extract of butterfly pea flower (Clitoria ternatea) as a color additive in various food categories, at levels consistent with good manufacturing practice.",83 FR 56258, 2018-24662,https://www.federalregister.gov/documents/2018/11/13/2018-24662/sensient-colors-llc-filing-of-color-additive-petition,https://www.govinfo.gov/content/pkg/FR-2018-11-13/pdf/2018-24662.pdf,11/13/2018
Medicare and Medicaid Programs; CY 2019 Home Health Prospective Payment System Rate Update and CY 2020 Case-Mix Adjustment Methodology Refinements; Home Health Value-Based Purchasing Model; Home Health Quality Reporting Requirements; Home Infusion Therapy Requirements; and Training Requirements for Surveyors of National Accrediting Organizations,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule with comment period updates the home health prospective payment system (HH PPS) payment rates, including the national, standardized 60-day episode payment rates, the national per- visit rates, and the non-routine medical supply (NRS) conversion factor, effective for home health episodes of care ending on or after January 1, 2019. This rule also: Updates the HH PPS case-mix weights for calendar year (CY) 2019 using the most current, complete data available at the time of rulemaking; discusses our efforts to monitor the potential impacts of the rebasing adjustments that were implemented in CYs 2014 through 2017; finalizes a rebasing of the HH market basket (which includes a decrease in the labor-related share); finalizes the methodology used to determine rural add-on payments for CYs 2019 through 2022, as required by section 50208 of the Bipartisan Budget Act of 2018 (Pub. L. 115-123) hereinafter referred to as the ""BBA of 2018""; finalizes regulations text changes regarding certifying and recertifying patient eligibility for Medicare home health services; and finalizes the definition of ""remote patient monitoring"" and the recognition of the costs associated with it as allowable administrative costs. This rule also summarizes the case-mix methodology refinements for home health services beginning on or after January 1, 2020, which includes the elimination of therapy thresholds for payment and a change in the unit of payment from a 60-day episode to a 30-day period, as mandated by section 51001 of the Bipartisan Budget Act of 2018. This rule also finalizes changes to the Home Health Value-Based Purchasing (HHVBP) Model. In addition, with respect to the Home Health Quality Reporting Program, this rule discusses the Meaningful Measures Initiative; finalizes the removal of seven measures to further the priorities of this initiative; discusses social risk factors and provides an update on implementation efforts for certain provisions of the IMPACT Act; and finalizes a regulatory text change regarding OASIS data. For the home infusion therapy benefit, this rule finalizes health and safety standards that home infusion therapy suppliers must meet; finalizes an approval and oversight process for accrediting organizations (AOs) that accredit home infusion therapy suppliers; finalizes the implementation of temporary transitional payments for home infusion therapy services for CYs 2019 and 2020; and responds to the comments received regarding payment for home infusion therapy services for CY 2021 and subsequent years. Lastly, in this rule, we are finalizing only one of the two new requirements we proposed to implement in the regulations for the oversight of AOs that accredit Medicare-certified providers and suppliers. More specifically, for reasons set out more fully in the section X. of this final rule with comment period, we have decided not to finalize our proposal to require that all surveyors for AOs that accredit Medicare-certified providers and suppliers take the same relevant and program-specific CMS online surveyor training that the State Agency surveyors are required to take. However, we are finalizing our proposal to require that each AO must provide a written statement with their application to CMS, stating that if one of its fully accredited providers or suppliers, in good- standing, provides written notification that they wish to voluntarily withdraw from the AO's CMS-approved accreditation program, the AO must continue the provider or supplier's current accreditation until the effective date of withdrawal identified by the facility or the expiration date of the term of accreditation, whichever comes first.",83 FR 56406, 2018-24145,https://www.federalregister.gov/documents/2018/11/13/2018-24145/medicare-and-medicaid-programs-cy-2019-home-health-prospective-payment-system-rate-update-and-cy,https://www.govinfo.gov/content/pkg/FR-2018-11-13/pdf/2018-24145.pdf,11/13/2018
"Nutrition and Supplement Facts Labels: Questions and Answers Related to the Compliance Date, Added Sugars, and Declaration of Quantitative Amounts of Vitamins and Minerals; Guidance for Industry; Availability",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a guidance for industry entitled ""Nutrition and Supplement Facts Labels: Questions and Answers Related to the Compliance Date, Added Sugars, and Declaration of Quantitative Amounts of Vitamins and Minerals; Guidance for Industry."" This guidance is intended for conventional food and dietary supplement manufacturers. The guidance finalizes the draft guidance we issued in January 2017, which provides questions and answers (Q&A) on topics related to compliance with the Nutrition Facts and Supplement Facts label and Serving Size final rules, the labeling of added sugars, declaration of quantitative amounts of vitamins and minerals, and format issues on the Nutrition Facts and Supplement Facts labels.",83 FR 55266, 2018-24125,https://www.federalregister.gov/documents/2018/11/05/2018-24125/nutrition-and-supplement-facts-labels-questions-and-answers-related-to-the-compliance-date-added,https://www.govinfo.gov/content/pkg/FR-2018-11-05/pdf/2018-24125.pdf,11/5/2018
"Medicare and Medicaid Programs; Revisions to Requirements for Discharge Planning for Hospitals, Critical Access Hospitals, and Home Health Agencies; Extension of Timeline for Publication of Final Rule",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document announces the extension of the timeline for publication of the ""Medicare and Medicaid Program; Revisions to Requirements for Discharge Planning for Hospitals, Critical Access Hospitals, and Home Health Agencies"" final rule. We are issuing this document in accordance with section 1871(a)(3)(B) of the Social Security Act (the Act), which requires notice to be provided in the Federal Register if there are exceptional circumstances that cause us to publish a final rule more than 3 years after the publication date of the proposed rule. In this case, the complexity of the rule and scope of public comments warrants the extension of the timeline for publication.",83 FR 55105, 2018-23922,https://www.federalregister.gov/documents/2018/11/02/2018-23922/medicare-and-medicaid-programs-revisions-to-requirements-for-discharge-planning-for-hospitals,https://www.govinfo.gov/content/pkg/FR-2018-11-02/pdf/2018-23922.pdf,11/2/2018
Listing of Color Additives Exempt From Certification; Synthetic Iron Oxide,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to provide for the expanded safe use of synthetic iron oxides as color additives to include use in dietary supplement tablets and capsules. This action is in response to a color additive petition (CAP) filed by Colorcon, Inc.",83 FR 54869, 2018-23863,https://www.federalregister.gov/documents/2018/11/01/2018-23863/listing-of-color-additives-exempt-from-certification-synthetic-iron-oxide,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23863.pdf,11/1/2018
Medical Devices; Clinical Chemistry and Clinical Toxicology Devices; Classification of the Insulin Therapy Adjustment Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the insulin therapy adjustment device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the insulin therapy adjustment device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54873, 2018-23912,https://www.federalregister.gov/documents/2018/11/01/2018-23912/medical-devices-clinical-chemistry-and-clinical-toxicology-devices-classification-of-the-insulin,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23912.pdf,11/1/2018
Medical Devices; Clinical Chemistry and Clinical Toxicology Devices; Classification of the Meprobamate Test System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the meprobamate test system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the meprobamate test system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54875, 2018-23911,https://www.federalregister.gov/documents/2018/11/01/2018-23911/medical-devices-clinical-chemistry-and-clinical-toxicology-devices-classification-of-the-meprobamate,https://www.govinfo.gov/content/pkg/FR-2018-11-01/pdf/2018-23911.pdf,11/1/2018
Termination of Listing of Color Additive Exempt From Certification; Lead Acetate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the color additive regulations to no longer provide for the use of lead acetate in cosmetics intended for coloring hair on the scalp because new data available since lead acetate was permanently listed demonstrate that there is no longer a reasonable certainty of no harm from the use of this color additive. This action is in response to a color additive petition filed by the Environmental Defense Fund, Earthjustice, Environmental Working Group, Center for Environmental Health, Healthy Homes Collaborative, Health Justice Project of Loyola University Chicago School of Law, Breast Cancer Fund, Improving Kids' Environment, Consumers Union, Natural Resources Defense Council, Consumer Federation of America, Learning Disabilities Association, Maricel Maffini, and Howard Mielke.",83 FR 54665, 2018-23725,https://www.federalregister.gov/documents/2018/10/31/2018-23725/termination-of-listing-of-color-additive-exempt-from-certification-lead-acetate,https://www.govinfo.gov/content/pkg/FR-2018-10-31/pdf/2018-23725.pdf,10/31/2018
Medical Devices; Anesthesiology Devices; Classification of the High Flow Humidified Oxygen Delivery Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the high flow humidified oxygen delivery device into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the high flow humidified oxygen delivery device's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54006, 2018-23409,https://www.federalregister.gov/documents/2018/10/26/2018-23409/medical-devices-anesthesiology-devices-classification-of-the-high-flow-humidified-oxygen-delivery,https://www.govinfo.gov/content/pkg/FR-2018-10-26/pdf/2018-23409.pdf,10/26/2018
"Medical Devices; Ear, Nose, and Throat Devices; Classification of the Active Implantable Bone Conduction Hearing System",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the active implantable bone conduction hearing system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the active implantable bone conduction hearing system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 54007, 2018-23412,https://www.federalregister.gov/documents/2018/10/26/2018-23412/medical-devices-ear-nose-and-throat-devices-classification-of-the-active-implantable-bone-conduction,https://www.govinfo.gov/content/pkg/FR-2018-10-26/pdf/2018-23412.pdf,10/26/2018
Medical Devices; Anesthesiology Devices; Classification of the Positive Airway Pressure Delivery System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the positive airway pressure delivery system into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the positive airway pressure delivery system's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52964, 2018-22840,https://www.federalregister.gov/documents/2018/10/19/2018-22840/medical-devices-anesthesiology-devices-classification-of-the-positive-airway-pressure-delivery,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22840.pdf,10/19/2018
Medical Devices; General and Plastic Surgery Devices; Classification of the Wound Autofluorescence Imaging Device,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the wound autofluorescence imaging device into class I. We are taking this action because we have determined that classifying the device into class I will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52966, 2018-22837,https://www.federalregister.gov/documents/2018/10/19/2018-22837/medical-devices-general-and-plastic-surgery-devices-classification-of-the-wound-autofluorescence,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22837.pdf,10/19/2018
Medical Devices; General and Plastic Surgery Devices; Classification of the Light Based Energy Source Device for Topical Application,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the light based energy source device for topical application into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the light based energy source device for topical application's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52968, 2018-22786,https://www.federalregister.gov/documents/2018/10/19/2018-22786/medical-devices-general-and-plastic-surgery-devices-classification-of-the-light-based-energy-source,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22786.pdf,10/19/2018
Medical Devices; General and Plastic Surgery Devices; Classification of the Hemostatic Device for Intraluminal Gastrointestinal Use,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the hemostatic device for intraluminal gastrointestinal use into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the hemostatic device for intraluminal gastrointestinal use's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52970, 2018-22784,https://www.federalregister.gov/documents/2018/10/19/2018-22784/medical-devices-general-and-plastic-surgery-devices-classification-of-the-hemostatic-device-for,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22784.pdf,10/19/2018
Medical Devices; Neurological Devices; Classification of the Thermal Vestibular Stimulator for Headache,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the thermal vestibular stimulator for headache into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the thermal vestibular stimulator for headache's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52972, 2018-22842,https://www.federalregister.gov/documents/2018/10/19/2018-22842/medical-devices-neurological-devices-classification-of-the-thermal-vestibular-stimulator-for,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22842.pdf,10/19/2018
Medical Devices; Ophthalmic Devices; Classification of the Intranasal Electrostimulation Device for Dry Eye Symptoms,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the intranasal electrostimulation device for dry eye symptoms into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the intranasal electrostimulation device for dry eye symptoms' classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52973, 2018-22785,https://www.federalregister.gov/documents/2018/10/19/2018-22785/medical-devices-ophthalmic-devices-classification-of-the-intranasal-electrostimulation-device-for,https://www.govinfo.gov/content/pkg/FR-2018-10-19/pdf/2018-22785.pdf,10/19/2018
Medical Devices; Immunology and Microbiology Devices; Classification of the Herpes Virus Nucleic Acid-Based Cutaneous and Mucocutaneous Lesion Panel,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the herpes virus nucleic acid-based cutaneous and mucocutaneous lesion panel into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the herpes virus nucleic acid-based cutaneous and mucocutaneous lesion panel's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52313, 2018-22694,https://www.federalregister.gov/documents/2018/10/17/2018-22694/medical-devices-immunology-and-microbiology-devices-classification-of-the-herpes-virus-nucleic,https://www.govinfo.gov/content/pkg/FR-2018-10-17/pdf/2018-22694.pdf,10/17/2018
Medical Devices; Neurological Devices; Classification of the External Upper Limb Tremor Stimulator,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is classifying the external upper limb tremor stimulator into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the external upper limb tremor stimulator's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices, in part by reducing regulatory burdens.",83 FR 52315, 2018-22695,https://www.federalregister.gov/documents/2018/10/17/2018-22695/medical-devices-neurological-devices-classification-of-the-external-upper-limb-tremor-stimulator,https://www.govinfo.gov/content/pkg/FR-2018-10-17/pdf/2018-22695.pdf,10/17/2018
Food Additives Permitted for Direct Addition to Food for Human Consumption; Styrene,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is amending the food additive regulations to no longer provide for the use of styrene as a flavoring substance and adjuvant for use in food because these uses have been abandoned. We are taking this action in response to a food additive petition submitted by the Styrene Information and Research Center (SIRC).",83 FR 50487, 2018-21808,https://www.federalregister.gov/documents/2018/10/09/2018-21808/food-additives-permitted-for-direct-addition-to-food-for-human-consumption-styrene,https://www.govinfo.gov/content/pkg/FR-2018-10-09/pdf/2018-21808.pdf,10/9/2018
Food Additive Regulations; Synthetic Flavoring Agents and Adjuvants,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is partially granting a petition submitted by the Breast Cancer Fund (now known as the Breast Cancer Prevention Partners), Center for Environmental Health, Center for Food Safety, Center for Science in the Public Interest, Consumers Union, Environmental Defense Fund, Environmental Working Group, Improving Kids' Environment, Natural Resources Defense Council, WE ACT for Environmental Justice, and Mr. James Huff, by amending the food additive regulations to no longer authorize the use of benzophenone, ethyl acrylate, eugenyl methyl ether, myrcene, pulegone, and pyridine as synthetic flavoring substances for use in food. We are taking this action because, despite FDA's scientific analysis and determination that these substances do not pose a risk to public health under the conditions of their intended use, the petitioners provided data demonstrating that these additives induce cancer in laboratory animals, and, as a result of this finding in animals, FDA cannot as a matter of law maintain the listing of these synthetic flavoring substances in the food additive regulations. Because of evidence that benzophenone causes cancer in animals, FDA also is amending the food additive regulations to no longer provide for the use of benzophenone as a plasticizer in rubber articles intended for repeated use in contact with food. FDA is denying as moot the portions of the petition proposing that the food additive regulations be amended to no longer authorize the use of styrene as a synthetic flavoring substance because this use has been permanently and completely abandoned. In addition, FDA is declining to act on the petitioners' request to issue a regulation to prohibit the use of these synthetic flavoring substances in food because that issue is not the proper subject of a food additive petition.",83 FR 50490, 2018-21807,https://www.federalregister.gov/documents/2018/10/09/2018-21807/food-additive-regulations-synthetic-flavoring-agents-and-adjuvants,https://www.govinfo.gov/content/pkg/FR-2018-10-09/pdf/2018-21807.pdf,10/9/2018
"Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities (SNF) Final Rule for FY 2019, SNF Value-Based Purchasing Program, and SNF Quality Reporting Program; Correction",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical errors in the final rule that appeared in the August 8, 2018 Federal Register (83 FR 39162) entitled ""Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities (SNF) Final Rule for FY 2019, SNF Value- Based Purchasing Program, and SNF Quality Reporting Program.""",83 FR 49832, 2018-21499,https://www.federalregister.gov/documents/2018/10/03/2018-21499/medicare-program-prospective-payment-system-and-consolidated-billing-for-skilled-nursing-facilities,https://www.govinfo.gov/content/pkg/FR-2018-10-03/pdf/2018-21499.pdf,10/3/2018
