title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Human Tissue Intended for Transplantation,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to require certain infectious disease testing, donor screening, and recordkeeping to help prevent the transmission of the human immunodeficiency virus (HIV), and hepatitis viruses through human tissue used in transplantation. In response to comments received, FDA has clarified and modified many of the provisions of the interim rule on human tissue intended for transplantation which was published in the Federal Register of December 14, 1993. The final rule requires facilities engaged in the recovery, screening, testing, processing, storing, or distributing of human tissues to ensure that specified minimum required medical screening and infectious disease testing has been performed and that records documenting such screening and testing for each human tissue are available for inspection by FDA. The regulations also contain provisions for the inspection of such facilities and for retaining, recalling, or destroying human tissue for which appropriate documentation is not available. DATES: The regulation is effective January 26, 1998. This effective date is applicable to all human tissue intended for transplantation procured on or after this date. Written comments on the information collection requirements should be submitted by September 29, 1997. ADDRESSES: Submit written comments on the information collection requirements to the Dockets Management Branch (HFA-305), Food and Drug Administration, 12420 Parklawn Dr., rm. 1-23, Rockville, MD 20857. All comments should be identified with the docket number found in brackets in the heading of this document.",62 FR 40429, 97-19819,https://www.federalregister.gov/documents/1997/07/29/97-19819/human-tissue-intended-for-transplantation,https://www.govinfo.gov/content/pkg/FR-1997-07-29/pdf/97-19819.pdf,7/29/1997
"Current Good Manufacturing Practice in Manufacturing, Processing, Packing, or Holding of Drugs; Revision of Certain Labeling Controls; Partial Extension of Compliance Date",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing a continuation of the partial extension of the compliance date for a provision of the final rule, published in the Federal Register of August 3, 1993 (58 FR 41348), revising the packaging and labeling control provisions of the current good manufacturing practice (CGMP) regulations for the use of cut labeling. FDA is extending the date for compliance with a specific provision, as it applies to labeling other than immediate container labels, until the effective date of the regulation finalizing the proposed rule on this subject published elsewhere in this issue of the Federal Register.",62 FR 40447, 97-19818,https://www.federalregister.gov/documents/1997/07/29/97-19818/current-good-manufacturing-practice-in-manufacturing-processing-packing-or-holding-of-drugs-revision,https://www.govinfo.gov/content/pkg/FR-1997-07-29/pdf/97-19818.pdf,7/29/1997
National Environmental Policy Act; Revision of Policies and Procedures,Rule,Final Rule; Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations governing compliance with the National Environmental Policy Act of 1969 (NEPA) as implemented by the regulations of the Council on Environmental Quality (CEQ). The primary purpose of this final rule is to increase the efficiency of FDA's implementation of NEPA and to reduce the number of NEPA evaluations by providing for categorical exclusions for additional classes of actions that do not individually or cumulatively have a significant effect on the human environment and for which, therefore, neither an environmental impact statement (EIS) nor an environmental assessment (EA) is required. FDA is also amending its regulations to make its NEPA procedures more concise and understandable to the public and to reflect current FDA policy with respect to environmental considerations. The amendments to FDA's regulations governing compliance with NEPA reflect FDA's continuing review of its policies and procedures to determine whether revisions are necessary to ensure full compliance with the purpose and provisions of NEPA and implement the President's reinventing Government initiatives announced in ``Reinventing Drug and Medical Device Regulations,'' April 1995, and ``Reinventing Food Regulations,'' January 1996.",62 FR 40570, 97-19566,https://www.federalregister.gov/documents/1997/07/29/97-19566/national-environmental-policy-act-revision-of-policies-and-procedures,https://www.govinfo.gov/content/pkg/FR-1997-07-29/pdf/97-19566.pdf,7/29/1997
Indirect Food Additives: Adhesives and Components of Coatings,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of epichlorohydrin- dipropylene glycol and epichlorohydrin-polypropylene glycol as reactants in the preparation of epoxy-based resins used as adhesives for articles or components of articles intended for use in food-contact applications. This action is in response to a petition filed by the Dow Chemical Co.,62 FR 39935, 97-19567,https://www.federalregister.gov/documents/1997/07/25/97-19567/indirect-food-additives-adhesives-and-components-of-coatings,https://www.govinfo.gov/content/pkg/FR-1997-07-25/pdf/97-19567.pdf,7/25/1997
Indirect Food Additives: Paper and Paperboard Components,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of 12-hydroxystearic acid-polyethylene glycol (minimum MW 200) block copolymer as a surfactant in the manufacture of paper and paperboard intended for use in contact with food. This action is in response to a petition filed by ICI Americas, Inc.",62 FR 39937, 97-19568,https://www.federalregister.gov/documents/1997/07/25/97-19568/indirect-food-additives-paper-and-paperboard-components,https://www.govinfo.gov/content/pkg/FR-1997-07-25/pdf/97-19568.pdf,7/25/1997
Indirect Food Additives: Paper and Paperboard Components,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of <greek-a>- (dinonylphenyl)-<greek-oh>-hydroxy-poly(oxy-1,2-ethanediyl), containing 7 to 24 moles of ethylene oxide per mole of dinonylphenol, as a component of defoaming agents used in styrene-butadiene coatings for paper and paperboard intended to contact food. This action is in response to a food additive petition filed by PPG Industries, Inc.",62 FR 39770, 97-19428,https://www.federalregister.gov/documents/1997/07/24/97-19428/indirect-food-additives-paper-and-paperboard-components,https://www.govinfo.gov/content/pkg/FR-1997-07-24/pdf/97-19428.pdf,7/24/1997
Changes to an Approved Application,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the biologics regulations for reporting changes to an approved application in order to reduce unnecessary reporting burdens on applicants holding licenses approved by the Center for Biologics Evaluation and Research (CBER) under the Public Health Service Act (the PHS Act) to manufacture biological products. In addition, FDA is amending the corresponding drug regulations for submitting supplements and reporting changes to an application approved under the Federal Food, Drug, and Cosmetic Act (the act) for specified biotechnology products reviewed in the Center for Drug Evaluation and Research (CDER) to harmonize the drugs and biologics regulations. This final rule is part of FDA's continuing effort to achieve the objectives of the President's ``Reinventing Government'' initiatives.",62 FR 39890, 97-19427,https://www.federalregister.gov/documents/1997/07/24/97-19427/changes-to-an-approved-application,https://www.govinfo.gov/content/pkg/FR-1997-07-24/pdf/97-19427.pdf,7/24/1997
Revocation of Certain Regulations; General,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is revoking certain regulations that are obsolete or no longer necessary to achieve public health goals. These regulations have been identified for revocation as the result of a page-by-page review of the agency's regulations. This regulatory review is in response to the Administration's ``Reinventing Government'' initiative which seeks to streamline government to ease the burden on regulated industry and consumers.,62 FR 39439, 97-19248,https://www.federalregister.gov/documents/1997/07/23/97-19248/revocation-of-certain-regulations-general,https://www.govinfo.gov/content/pkg/FR-1997-07-23/pdf/97-19248.pdf,7/23/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to expand the safe use of oxidized bis (hydrogenated tallow alkyl) amines as a process stabilizer for polypropylene homo- and copolymers and high-density polyethylene homo- and copolymers intended for use in contact with food. This action is in response to a petition filed by Ciba-Geigy Corp.,62 FR 39441, 97-19250,https://www.federalregister.gov/documents/1997/07/23/97-19250/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-07-23/pdf/97-19250.pdf,7/23/1997
New Animal Drugs; Change of Sponsor Address,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor address for Hoechst Roussel Vet.,62 FR 39442, 97-19243,https://www.federalregister.gov/documents/1997/07/23/97-19243/new-animal-drugs-change-of-sponsor-address,https://www.govinfo.gov/content/pkg/FR-1997-07-23/pdf/97-19243.pdf,7/23/1997
Oral Dosage Form New Animal Drugs; Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Elanco Animal Health, Division of Eli Lilly and Co. The supplemental NADA provides for use of tylosin to make a medicated drinking water for chickens, turkeys, and swine for control and/or treatment of infections sensitive to tylosin.",62 FR 39443, 97-19245,https://www.federalregister.gov/documents/1997/07/23/97-19245/oral-dosage-form-new-animal-drugs-tylosin,https://www.govinfo.gov/content/pkg/FR-1997-07-23/pdf/97-19245.pdf,7/23/1997
"Animal Drugs, Feeds, and Related Products",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to remove those portions reflecting approval of one new animal drug application (NADA) held by Babineaux's Veterinary Products for diethylcarbamazine citrate syrup, and two NADA's held by Schein Pharmaceutical/Steris Laboratories for phenylbutazone injection and oxytocin injection. In a notice published elsewhere in this issue of the Federal Register, FDA is withdrawing approval of these NADA's as requested by their sponsors.",62 FR 38905, 97-19066,https://www.federalregister.gov/documents/1997/07/21/97-19066/animal-drugs-feeds-and-related-products,https://www.govinfo.gov/content/pkg/FR-1997-07-21/pdf/97-19066.pdf,7/21/1997
Oral Dosage Form New Animal Drugs; Enrofloxacin Tablets,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Bayer Corp., Agriculture Division, Animal Health. The supplemental NADA provides for revised conditions for use (dose, indications, and limitations) of enrofloxacin tablets in dogs and cats for the management of diseases associated with bacteria susceptible to enrofloxacin.",62 FR 38906, 97-19125,https://www.federalregister.gov/documents/1997/07/21/97-19125/oral-dosage-form-new-animal-drugs-enrofloxacin-tablets,https://www.govinfo.gov/content/pkg/FR-1997-07-21/pdf/97-19125.pdf,7/21/1997
Implantation or Injectable Dosage Form New Animal Drugs; Enrofloxacin Solution,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Bayer Corp., Agriculture Div., Animal Health. The supplemental NADA provides for revised indications for use of enrofloxacin injectable solution in dogs for the management of diseases associated with bacteria susceptible to enrofloxacin.",62 FR 38907, 97-19126,https://www.federalregister.gov/documents/1997/07/21/97-19126/implantation-or-injectable-dosage-form-new-animal-drugs-enrofloxacin-solution,https://www.govinfo.gov/content/pkg/FR-1997-07-21/pdf/97-19126.pdf,7/21/1997
Ophthalmic and Topical Dosage Form New Animal Drugs; Ivermectin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Merck Research Laboratories, Division of Merck & Co., Inc. The supplemental NADA provides for topical use of ivermectin for control of infections of gastrointestinal roundworms for 14 days following use on cattle.",62 FR 38907, 97-19124,https://www.federalregister.gov/documents/1997/07/21/97-19124/ophthalmic-and-topical-dosage-form-new-animal-drugs-ivermectin,https://www.govinfo.gov/content/pkg/FR-1997-07-21/pdf/97-19124.pdf,7/21/1997
Medical Devices; Humanitarian Use Devices; Lift of Stay of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is lifting a stay of the effective date of certain provisions in a final rule on humanitarian use devices. The Office of Management and Budget (OMB) has approved the collection of information requirements contained in the final rule, and they are now effective.",62 FR 38026, 97-18596,https://www.federalregister.gov/documents/1997/07/16/97-18596/medical-devices-humanitarian-use-devices-lift-of-stay-of-effective-date,https://www.govinfo.gov/content/pkg/FR-1997-07-16/pdf/97-18596.pdf,7/16/1997
Oral Dosage Form New Animal Drugs; Pyrantel Pamoate Suspension,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Lambert-Kay, Division of Carter-Wallace, Inc. The supplemental ANADA provides for oral use 4.54 milligrams per milliliter (mg/mL) pyrantel pamoate suspension in addition to the 2.27 mg/mL product for removal of large roundworms and hookworms in puppies and dogs and to prevent reinfections of Toxocara canis in puppies and adult dogs and in lactating bitches after whelping.",62 FR 37711, 97-18459,https://www.federalregister.gov/documents/1997/07/15/97-18459/oral-dosage-form-new-animal-drugs-pyrantel-pamoate-suspension,https://www.govinfo.gov/content/pkg/FR-1997-07-15/pdf/97-18459.pdf,7/15/1997
Oral Dosage Form New Animal Drugs; Sulfaquinoxaline Drinking Water,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Solvay Animal Health, Inc. The supplemental NADA provides for revised conditions of use of sulfaquinoxaline sodium in the drinking water of chickens and turkeys to reflect compliance with the results of the National Academy of Sciences/National Research Council (NAS/NRC), Drug Efficacy Study Implementation (DESI) evaluation of the product and FDA's conclusions based on that evaluation.",62 FR 37712, 97-18458,https://www.federalregister.gov/documents/1997/07/15/97-18458/oral-dosage-form-new-animal-drugs-sulfaquinoxaline-drinking-water,https://www.govinfo.gov/content/pkg/FR-1997-07-15/pdf/97-18458.pdf,7/15/1997
Oral Dosage Form New Animal Drugs; Moxidectin Tablets,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Fort Dodge Animal Health. The NADA provides for oral use of moxidectin tablets for dogs to prevent canine heartworm infections and subsequent development of canine heartworm disease.,62 FR 37712, 97-18457,https://www.federalregister.gov/documents/1997/07/15/97-18457/oral-dosage-form-new-animal-drugs-moxidectin-tablets,https://www.govinfo.gov/content/pkg/FR-1997-07-15/pdf/97-18457.pdf,7/15/1997
Implantation of Injectable Dosage New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for an abbreviated new animal drug application (ANADA) from Phoenix Pharmaceutical, Inc., to Phoenix Scientific, Inc.",62 FR 37713, 97-18461,https://www.federalregister.gov/documents/1997/07/15/97-18461/implantation-of-injectable-dosage-new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1997-07-15/pdf/97-18461.pdf,7/15/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of an alkylthiophenolic mixture formed by the acid-catalyzed condensation reaction of 4-nonylphenol, formaldehyde, and 1-dodecanethiol as an antioxidant for adhesives, pressure-sensitive adhesives, and rubber articles intended for repeated use in contact with food. This action is in response to a petition filed by Goodyear Tire & Rubber Co.",62 FR 36982, 97-17976,https://www.federalregister.gov/documents/1997/07/10/97-17976/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-07-10/pdf/97-17976.pdf,7/10/1997
Beverages,Rule,Health and Human Services Department; Food and Drug Administration,,62 FR 36460, 97-55505,https://www.federalregister.gov/documents/1997/07/08/97-55505/beverages,https://www.govinfo.gov/content/pkg/FR-1997-07-08/pdf/97-55505.pdf,7/8/1997
"Animal Drugs, Feeds, and Related Products; Change of Sponsor",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect the change of sponsor for 52 approved new animal drug applications (NADA's) from Fermenta Animal Health Co. to Boehringer Ingelheim Animal Health, Inc.",62 FR 35075, 97-16967,https://www.federalregister.gov/documents/1997/06/30/97-16967/animal-drugs-feeds-and-related-products-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1997-06-30/pdf/97-16967.pdf,6/30/1997
Indirect Food Additives: Polymers; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations that provide for the safe use of ethylene/1,3- phenylene oxyethylene isophthalate/terephthalate copolymer. The document was published with an error in the limitations. This document corrects that error.",62 FR 34628, 97-16793,https://www.federalregister.gov/documents/1997/06/27/97-16793/indirect-food-additives-polymers-technical-amendment,https://www.govinfo.gov/content/pkg/FR-1997-06-27/pdf/97-16793.pdf,6/27/1997
"Indirect Food Additives: Adjuvants, Production Aids, And Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of 2-(4,6-diphenyl- 1,3,5-triazin-2-yl)-5-(hexyloxy)phenol as a light stabilizer/ ultraviolet (UV) absorber for polycarbonate resins and polyester elastomers intended for use in contact with food. This action is in response to a petition filed by Ciba Specialty Chemicals Corp.",62 FR 34628, 97-16794,https://www.federalregister.gov/documents/1997/06/27/97-16794/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-06-27/pdf/97-16794.pdf,6/27/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the expanded safe use of triisopropanolamine as a component of phosphorous acid, cyclic butylethyl propanediol, 2,4,6-tri-tert-butylphenyl ester, a stabilizer for olefin polymers intended for use in contact with food. This action is in response to a petition filed by General Electric Co.",62 FR 34629, 97-16795,https://www.federalregister.gov/documents/1997/06/27/97-16795/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-06-27/pdf/97-16795.pdf,6/27/1997
"Animal Drugs, Feeds, and Related Products; Selegiline Hydrochloride Tablet",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Deprenyl Animal Health, Inc. The NADA provides for oral use of selegiline hydrochloride tablets for dogs for the control of clinical signs associated with uncomplicated pituitary-dependent hyperadrenocorticism.",62 FR 34631, 97-16791,https://www.federalregister.gov/documents/1997/06/27/97-16791/animal-drugs-feeds-and-related-products-selegiline-hydrochloride-tablet,https://www.govinfo.gov/content/pkg/FR-1997-06-27/pdf/97-16791.pdf,6/27/1997
Postmarketing Expedited Adverse Experience Reporting for Human Drug and Licensed Biological Products; Increased Frequency Reports,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations on expedited reporting of postmarketing adverse experiences to revoke the requirement for increased frequency reports as expedited reports for human drug and licensed biological products. This action, which is part of the President's regulatory reinvention initiative, is based on FDA's determination that expedited increased frequency reports have not contributed to the timely identification of safety problems requiring regulatory action and are no longer necessary for FDA surveillance of postmarketing adverse experiences. This action is intended to streamline postmarketing expedited reporting of adverse experiences for human drug and licensed biological products. This action will not affect the requirement for expedited reporting of all serious, unexpected adverse experiences.",62 FR 34166, 97-16684,https://www.federalregister.gov/documents/1997/06/25/97-16684/postmarketing-expedited-adverse-experience-reporting-for-human-drug-and-licensed-biological-products,https://www.govinfo.gov/content/pkg/FR-1997-06-25/pdf/97-16684.pdf,6/25/1997
Oral Dosage Form New Animal Drugs; Gentamicin Sulfate Oral Solution,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Med-Pharmex, Inc. The ANADA provides for the use of gentamicin sulfate oral solution for the control and treatment of colibacillosis in weanling swine and for the control and treatment of swine dysentery caused by Treponema hyodysenteriae.",62 FR 34168, 97-16686,https://www.federalregister.gov/documents/1997/06/25/97-16686/oral-dosage-form-new-animal-drugs-gentamicin-sulfate-oral-solution,https://www.govinfo.gov/content/pkg/FR-1997-06-25/pdf/97-16686.pdf,6/25/1997
"Indirect Food Additives: Adhesives and Components of Coatings; and Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of polyethyleneglycol alkyl(C<INF>10</INF>-C<INF>12</INF>) ether sulfosuccinate, disodium salt as a component of adhesives and as an emulsifier and/or surface- active agent in the manufacture of articles or components of articles intended for use in contact with food. This action is in response to a petition filed by Cytec Industries, Inc.",62 FR 33995, 97-16399,https://www.federalregister.gov/documents/1997/06/24/97-16399/indirect-food-additives-adhesives-and-components-of-coatings-and-adjuvants-production-aids-and,https://www.govinfo.gov/content/pkg/FR-1997-06-24/pdf/97-16399.pdf,6/24/1997
"Animal Drugs, Feeds, and Related Products; Eprinomectin",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Merck Research Laboratories, Division of Merck & Co., Inc. The NADA provides for use of eprinomectin on cattle for treatment and control of certain gastrointestinal roundworms, lungworms, cattle grubs, lice, mange mites, and flies. The regulations are also amended to provide for a tolerance for residues of the drug in milk and in edible tissues.",62 FR 33997, 97-16398,https://www.federalregister.gov/documents/1997/06/24/97-16398/animal-drugs-feeds-and-related-products-eprinomectin,https://www.govinfo.gov/content/pkg/FR-1997-06-24/pdf/97-16398.pdf,6/24/1997
Delegations of Authority and Organization; Office of the Commissioner,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulations for delegations of authority by adding a new authority from the Assistant Secretary for Health (ASH), Office of Public Health and Science (OPHS), Office of the Secretary (OS), to the Commissioner of Food and Drugs (the Commissioner), delegating all the authorities vested in the Secretary under section 601 of Effective Medication Guides of the Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act of 1997, as amended hereafter. The delegation excludes the authority to issue reports to Congress.",62 FR 33349, 97-16065,https://www.federalregister.gov/documents/1997/06/19/97-16065/delegations-of-authority-and-organization-office-of-the-commissioner,https://www.govinfo.gov/content/pkg/FR-1997-06-19/pdf/97-16065.pdf,6/19/1997
Medical Devices; Reclassification of the Infant Radiant Warmer,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to reclassify the infant radiant warmer from class III (premarket approval) into class II (special controls). The infant radiant warmer is a device intended to maintain the infant's body temperature by means of radiant heat. The special controls are the Association for the Advancement of Medical Instrumentation (AAMI) Voluntary Standard for the Infant Radiant Warmer, a prescription statement, and labeling. This reclassification is based on new information regarding the device contained in a reclassification petition submitted by the Health Industries Manufacturers Association (HIMA). This action is taken under the Medical Device Amendments of 1976 as amended by the Safe Medical Devices Act of 1990.",62 FR 33349, 97-16123,https://www.federalregister.gov/documents/1997/06/19/97-16123/medical-devices-reclassification-of-the-infant-radiant-warmer,https://www.govinfo.gov/content/pkg/FR-1997-06-19/pdf/97-16123.pdf,6/19/1997
Investigational New Drug Application; Exception from Informed Consent; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its investigational new drug application (IND) regulations to clarify that, within 30 days after the receipt of an IND for any clinical investigation involving an exception from informed consent, FDA will provide a written determination as to whether the investigation may begin. This action is intended to clarify a recent amendment to the IND regulations for clinical investigations involving an exception from informed consent that states that FDA will provide a written authorization within 30 days of receipt of the IND.",62 FR 32479, 97-15759,https://www.federalregister.gov/documents/1997/06/16/97-15759/investigational-new-drug-application-exception-from-informed-consent-technical-amendment,https://www.govinfo.gov/content/pkg/FR-1997-06-16/pdf/97-15759.pdf,6/16/1997
Thermally Processed Low-Acid Foods Packaged in Hermetically Sealed Containers; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its current good manufacturing practices (CGMP's) regulations for canning low-acid foods in hermetically sealed containers, to correct a typographical error. This action is being taken to ensure the accuracy of the regulations.",62 FR 31721, 97-15166,https://www.federalregister.gov/documents/1997/06/11/97-15166/thermally-processed-low-acid-foods-packaged-in-hermetically-sealed-containers-technical-amendment,https://www.govinfo.gov/content/pkg/FR-1997-06-11/pdf/97-15166.pdf,6/11/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of N,N-bis(2- hydroxyethyl)dodecanamide as an antistatic agent in polypropylene food- packaging films. This action responds to a petition filed by Toho Chemical Industry Co., Ltd., c/o Parexel International Corp.",62 FR 31511, 97-15011,https://www.federalregister.gov/documents/1997/06/10/97-15011/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-06-10/pdf/97-15011.pdf,6/10/1997
Dental Devices; Endodontic Dry Heat Sterilizer; Corrections and Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of January 21, 1997 (62 FR 2900). The document issued a final rule to require the filing of a premarket approval application or a notice of completion of a product development protocol for the endodontic dry heat sterilizer, a medical device. The document was published with some errors. This document corrects those errors.",62 FR 31512, 97-15013,https://www.federalregister.gov/documents/1997/06/10/97-15013/dental-devices-endodontic-dry-heat-sterilizer-corrections-and-technical-amendment,https://www.govinfo.gov/content/pkg/FR-1997-06-10/pdf/97-15013.pdf,6/10/1997
Food Labeling: Nutrient Content Claim for ``Plus'',Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its food labeling regulations to include the term ``plus'' as a synonym for the term ``added.'' This action is in response to FDA's decision to grant a petition for the synonym filed by Nestle USA-Beverage Division Inc. FDA concludes that the term ``plus'' is a clear and unambiguous synonym for ``more,'' and is consistent with the terms ``added'' and ``extra.''",62 FR 31338, 97-14893,https://www.federalregister.gov/documents/1997/06/09/97-14893/food-labeling-nutrient-content-claim-for-plus,https://www.govinfo.gov/content/pkg/FR-1997-06-09/pdf/97-14893.pdf,6/9/1997
Food Additives Permitted For Direct Addition to Food For Human Consumption; Polydextrose,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of polydextrose as a formulation aid in film coatings applied to vitamin and mineral supplement tablets. This action is in response to a petition filed by Scientific Services, Colorcon (Colorcon).",62 FR 30984, 97-14752,https://www.federalregister.gov/documents/1997/06/06/97-14752/food-additives-permitted-for-direct-addition-to-food-for-human-consumption-polydextrose,https://www.govinfo.gov/content/pkg/FR-1997-06-06/pdf/97-14752.pdf,6/6/1997
Ophthalmic Devices: Reclassification of Rigid Gas Permeable Contact Lens Solution; Soft (Hydrophilic) Contact Lens Solution; and Contact Lens Heat Disinfecting Unit,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule reclassifying from class III (premarket approval) to class II (special controls) rigid gas permeable contact lens solution, soft (hydrophilic) contact lens solution, and the contact lens heat disinfection unit. Collectively, these devices are referred to as transitional contact lens care products, which include saline solutions; in-eye lubricating/ rewetting drops; disinfecting and conditioning products; contact lens cleaners; and heat disinfecting units. This reclassification is in accordance with provisions in the Federal Food, Drug, and Cosmetic Act (the act), as amended by the Medical Device Amendments of 1976 (the 1976 amendments) and the Safe Medical Devices Act of 1990 (the SMDA). Elsewhere in this issue of the Federal Register, FDA is announcing the availability of a guidance describing the evidence that may demonstrate the substantial equivalence of new contact lens care products to legally marketed predicate lens care products.",62 FR 30985, 97-14751,https://www.federalregister.gov/documents/1997/06/06/97-14751/ophthalmic-devices-reclassification-of-rigid-gas-permeable-contact-lens-solution-soft-hydrophilic,https://www.govinfo.gov/content/pkg/FR-1997-06-06/pdf/97-14751.pdf,6/6/1997
Substances Affirmed as Generally Recognized as Safe: Menhaden Oil,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is affirming that menhaden oil is generally recognized as safe (GRAS) as a direct human food ingredient with specific limitations. The agency is also affirming that partially hydrogenated menhaden oil with an iodine number between 86 and 119 is GRAS as a direct human food ingredient with no limitation other than current good manufacturing practice. These actions complete the agency's response to a petition filed by the National Fish Meal and Oil Association.,62 FR 30751, 97-14683,https://www.federalregister.gov/documents/1997/06/05/97-14683/substances-affirmed-as-generally-recognized-as-safe-menhaden-oil,https://www.govinfo.gov/content/pkg/FR-1997-06-05/pdf/97-14683.pdf,6/5/1997
