title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Implantation or Injectable Dosage Form New Animal Drugs; Sometribove Zinc Suspension,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Monsanto Co. which provides for subcutaneous injection of sometribove zinc suspension in healthy lactating dairy cows to increase the production of marketable milk with no restriction on injection site. Three injection sites are recommended.,67 FR 18085, 02-9015,https://www.federalregister.gov/documents/2002/04/15/02-9015/implantation-or-injectable-dosage-form-new-animal-drugs-sometribove-zinc-suspension,https://www.govinfo.gov/content/pkg/FR-2002-04-15/pdf/02-9015.pdf,4/15/2002
Implantation or Injectable Dosage Form New Animal Drugs; Furosemide,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for use of furosemide solution by intramuscular or intravenous injection in horses, cattle, dogs, and cats.",67 FR 18086, 02-9014,https://www.federalregister.gov/documents/2002/04/15/02-9014/implantation-or-injectable-dosage-form-new-animal-drugs-furosemide,https://www.govinfo.gov/content/pkg/FR-2002-04-15/pdf/02-9014.pdf,4/15/2002
Implantation or Injectable Dosage Form New Animal Drugs; Ketamine Hydrochloride,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original abbreviated new animal drug application (ANADA) filed by Vetrepharm Research, Inc. The ANADA provides for veterinary prescription use of an injectable solution of ketamine hydrochloride in cats and subhuman primates.",67 FR 17282, 02-8569,https://www.federalregister.gov/documents/2002/04/10/02-8569/implantation-or-injectable-dosage-form-new-animal-drugs-ketamine-hydrochloride,https://www.govinfo.gov/content/pkg/FR-2002-04-10/pdf/02-8569.pdf,4/10/2002
Oral Dosage Form New Animal Drugs; Lincomycin Hydrochloride Soluble Powder,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Pharmacia and Upjohn Co. The supplemental NADA provides for the use of lincomycin hydrochloride soluble powder in the drinking water of swine weighing greater than 250 pounds for the treatment of swine dysentery.,67 FR 17284, 02-8570,https://www.federalregister.gov/documents/2002/04/10/02-8570/oral-dosage-form-new-animal-drugs-lincomycin-hydrochloride-soluble-powder,https://www.govinfo.gov/content/pkg/FR-2002-04-10/pdf/02-8570.pdf,4/10/2002
Over-the-Counter Human Drugs; Labeling Requirements; Partial Delay of Compliance Dates,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is providing a partial delay of the compliance dates for certain products subject to its final rule that established standardized format and content requirements for the labeling of over-the-counter (OTC) drug products (Drug Facts Rule). That final rule requires all OTC drug products to comply with new format and labeling requirements within prescribed implementation periods. The agency intends in a future issue of the Federal Register to propose an amendment to the Drug Facts Rule to modify the labeling requirements for ""convenience-size"" OTC drug products. This final rule postpones the compliance dates under the Drug Facts Rule for certain convenience-size OTC drug products pending the outcome of the future rulemaking.",67 FR 16304, 02-8193,https://www.federalregister.gov/documents/2002/04/05/02-8193/over-the-counter-human-drugs-labeling-requirements-partial-delay-of-compliance-dates,https://www.govinfo.gov/content/pkg/FR-2002-04-05/pdf/02-8193.pdf,4/5/2002
Secondary Direct Food Additives Permitted in Food for Human Consumption,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of acidified sodium chlorite solutions as an antimicrobial agent in water applied to processed fruits and vegetables. This action is in response to a petition filed by Alcide Corp.,67 FR 15719, 02-7969,https://www.federalregister.gov/documents/2002/04/03/02-7969/secondary-direct-food-additives-permitted-in-food-for-human-consumption,https://www.govinfo.gov/content/pkg/FR-2002-04-03/pdf/02-7969.pdf,4/3/2002
Public Information; Cross Reference to Other Regulations; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to correct an inadvertent error that has been incorporated into the public information regulations. This action is being taken to ensure the accuracy and consistency of the regulations.,67 FR 13717, 02-7180,https://www.federalregister.gov/documents/2002/03/26/02-7180/public-information-cross-reference-to-other-regulations-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2002-03-26/pdf/02-7180.pdf,3/26/2002
New Animal Drugs; Change of Sponsor's Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's name and address for G.D. Searle & Co.,67 FR 13717, 02-7147,https://www.federalregister.gov/documents/2002/03/26/02-7147/new-animal-drugs-change-of-sponsors-name-and-address,https://www.govinfo.gov/content/pkg/FR-2002-03-26/pdf/02-7147.pdf,3/26/2002
Implantation or Injectable Dosage Form New Animal Drugs; Oxytetracycline Injection,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The supplemental ANADA provides for the subcutaneous administration of oxytetracycline (OTC) injectable solution in cattle.",67 FR 12470, 02-6492,https://www.federalregister.gov/documents/2002/03/19/02-6492/implantation-or-injectable-dosage-form-new-animal-drugs-oxytetracycline-injection,https://www.govinfo.gov/content/pkg/FR-2002-03-19/pdf/02-6492.pdf,3/19/2002
Topical Antifungal Drug Products for Over-the-Counter Human Use; Amendment of Final Monograph; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of February 8, 2002 (67 FR 5942). The document amended the final monograph for over-the-counter (OTC) topical antifungal drug products to add the ingredient clotrimazole as generally recognized as safe and effective for the treatment of athlete's foot, jock itch, and ringworm. The document was inadvertently published with an incorrect docket number. This document corrects that error.",67 FR 11571, 02-6180,https://www.federalregister.gov/documents/2002/03/15/02-6180/topical-antifungal-drug-products-for-over-the-counter-human-use-amendment-of-final-monograph,https://www.govinfo.gov/content/pkg/FR-2002-03-15/pdf/02-6180.pdf,3/15/2002
Oral Dosage Form New Animal Drugs; Ivermectin Tablets,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Blue Ridge Pharmaceuticals, Inc. The ANADA provides for oral use of ivermectin tablets for prevention of heartworm disease in dogs.",67 FR 11229, 02-5060,https://www.federalregister.gov/documents/2002/03/13/02-5060/oral-dosage-form-new-animal-drugs-ivermectin-tablets,https://www.govinfo.gov/content/pkg/FR-2002-03-13/pdf/02-5060.pdf,3/13/2002
Change in the Removal of the Office of Management and Budget (OMB) Control Numbers; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in the removal of OMB control numbers. This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,67 FR 9584, 02-4962,https://www.federalregister.gov/documents/2002/03/04/02-4962/change-in-the-removal-of-the-office-of-management-and-budget-omb-control-numbers-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2002-03-04/pdf/02-4962.pdf,3/4/2002
Implantation or Injectable Dosage Form New Animal Drugs; Flunixin Meglumine Solution,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The supplemental ANADA provides for use of flunixin meglumine solution by intravenous injection for control of fever and inflammation in beef cattle and nonlactating dairy cattle.",67 FR 9400, 02-4891,https://www.federalregister.gov/documents/2002/03/01/02-4891/implantation-or-injectable-dosage-form-new-animal-drugs-flunixin-meglumine-solution,https://www.govinfo.gov/content/pkg/FR-2002-03-01/pdf/02-4891.pdf,3/1/2002
Ophthalmic and Topical Dosage Form New Animal Drugs; Chlorhexidine Ointment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by First Priority, Inc. The ANADA provides for topical use of chlorhexidine ointment for surface wounds on dogs, cats, and horses.",67 FR 8860, 02-4595,https://www.federalregister.gov/documents/2002/02/27/02-4595/ophthalmic-and-topical-dosage-form-new-animal-drugs-chlorhexidine-ointment,https://www.govinfo.gov/content/pkg/FR-2002-02-27/pdf/02-4595.pdf,2/27/2002
New Animal Drugs for Use in Animal Feeds; Tiamulin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The supplemental NADA provides for use of approved tiamulin Type A medicated articles to make Type B and Type C medicated feeds used for the control of porcine proliferative enteropathies (ileitis) in swine.",67 FR 7268, 02-3831,https://www.federalregister.gov/documents/2002/02/19/02-3831/new-animal-drugs-for-use-in-animal-feeds-tiamulin,https://www.govinfo.gov/content/pkg/FR-2002-02-19/pdf/02-3831.pdf,2/19/2002
Certain Other Dosage Form New Animal Drugs; Albuterol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The NADA provides for use of an intranasal aerosol of albuterol sulfate for relief of bronchospasm and bronchoconstriction in horses.",67 FR 7072, 02-3738,https://www.federalregister.gov/documents/2002/02/15/02-3738/certain-other-dosage-form-new-animal-drugs-albuterol,https://www.govinfo.gov/content/pkg/FR-2002-02-15/pdf/02-3738.pdf,2/15/2002
Oral Dosage Form New Animal Drugs; Carprofen,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Pfizer, Inc. The supplemental NADA provides for a once daily, 2-milligram per pound (mg/lb) dosage of carprofen, by oral chewable tablet, for the relief of pain and inflammation associated with osteoarthritis in dogs.",67 FR 6865, 02-3682,https://www.federalregister.gov/documents/2002/02/14/02-3682/oral-dosage-form-new-animal-drugs-carprofen,https://www.govinfo.gov/content/pkg/FR-2002-02-14/pdf/02-3682.pdf,2/14/2002
Implantation or Injectable Dosage Form New Animal Drugs; Florfenicol,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Schering-Plough Animal Health Corp. The supplement provides for changing a pathogen genus from Pasteurella to Mannheimia on labeling of florfenicol injectable solution.,67 FR 6866, 02-3680,https://www.federalregister.gov/documents/2002/02/14/02-3680/implantation-or-injectable-dosage-form-new-animal-drugs-florfenicol,https://www.govinfo.gov/content/pkg/FR-2002-02-14/pdf/02-3680.pdf,2/14/2002
Implantation or Injectable Dosage Form New Animal Drugs; Zeranol,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Schering-Plough Animal Health Corp. The NADA provides for use of a subcutaneous ear implant containing zeranol in pasture cattle for increased rate of weight gain. FDA is also amending the regulations to add the acceptable daily intake (ADI) for total residues of zeranol.,67 FR 6866, 02-3681,https://www.federalregister.gov/documents/2002/02/14/02-3681/implantation-or-injectable-dosage-form-new-animal-drugs-zeranol,https://www.govinfo.gov/content/pkg/FR-2002-02-14/pdf/02-3681.pdf,2/14/2002
New Animal Drugs for Use in Animal Feeds; Bacitracin Methylene Disalicylate and Zoalene,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Alpharma, Inc. The supplemental NADA provides for using approved single-ingredient bacitracin methylene disalicylate and zoalene Type A medicated articles to make two-way combination drug Type C medicated feeds used for the management of necrotic enteritis and coccidiosis in replacement and broiler chickens.",67 FR 6867, 02-3614,https://www.federalregister.gov/documents/2002/02/14/02-3614/new-animal-drugs-for-use-in-animal-feeds-bacitracin-methylene-disalicylate-and-zoalene,https://www.govinfo.gov/content/pkg/FR-2002-02-14/pdf/02-3614.pdf,2/14/2002
"Prescription Drug Marketing Act of 1987; Prescription Drug Amendments of 1992; Policies, Requirements, and Administrative Procedures; Delay of Effective Date",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is further delaying, until April 1, 2003, the effective date of certain requirements of a final rule published in the Federal Register of December 3, 1999 (64 FR 67720). In the Federal Register of May 3, 2000 (65 FR 25639), the agency delayed until October 1, 2001, the effective date of certain requirements in the final rule relating to wholesale distribution of prescription drugs by distributors that are not authorized distributors of record, and distribution of blood derivatives by entities that meet the definition of a ""health care entity"" in the final rule. In the Federal Register of March 1, 2001 (66 FR 12850), the agency further delayed the effective date of those requirements until April 1, 2002. This action further delays the effective date of these requirements until April 1, 2003. The final rule implements the Prescription Drug Marketing Act of 1987 (PDMA), as modified by the Prescription Drug Amendments of 1992 (PDA), and the Food and Drug Administration Modernization Act of 1997 (the Modernization Act). The agency is taking this action to address concerns about the requirements raised by affected parties. As explained in the SUPPLEMENTARY INFORMATION section, the delay will allow additional time for Congress and FDA to consider whether legislative and regulatory changes are appropriate. To the extent that 5 U.S.C. 553 applies to this action, it is exempt from notice and comment because it constitutes a rule of procedure under 5 U.S.C. 553(b)(A). Alternatively, the agency's implementation of this action without opportunity for public comment, effective immediately upon publication today in the Federal Register, is based on the good cause exceptions in 5 U.S.C. 553(b)(B) and (d)(3). Seeking public comment is impracticable, unnecessary, and contrary to the public interest. As explained in the SUPPLEMENTARY INFORMATION section, FDA has prepared a report for Congress and concluded that although the agency can address some of industry's concerns with the PDMA regulation through regulatory changes, other concerns would have to be addressed by Congress through legislative action. The further delay is necessary to give Congress time to consider the information and conclusions contained in the agency's report, and to determine if legislative action is appropriate. The further delay will also give the agency additional time to consider whether regulatory changes are appropriate and, if so, to initiate such changes.",67 FR 6645, 02-3282,https://www.federalregister.gov/documents/2002/02/13/02-3282/prescription-drug-marketing-act-of-1987-prescription-drug-amendments-of-1992-policies-requirements,https://www.govinfo.gov/content/pkg/FR-2002-02-13/pdf/02-3282.pdf,2/13/2002
Topical Antifungal Drug Products for Over-the-Counter Human Use; Amendment of Final Monograph,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule amending the final monograph for over-the-counter (OTC) topical antifungal drug products to add the ingredient clotrimazole as generally recognized as safe and effective for the treatment of athlete's foot, jock itch, and ringworm. This final rule is part of FDA's ongoing review of OTC drug products.",67 FR 5942, 02-3079,https://www.federalregister.gov/documents/2002/02/08/02-3079/topical-antifungal-drug-products-for-over-the-counter-human-use-amendment-of-final-monograph,https://www.govinfo.gov/content/pkg/FR-2002-02-08/pdf/02-3079.pdf,2/8/2002
Medical Devices; Device Tracking,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the medical device tracking regulation. FDA is making substantive changes to revise the scope of the regulation and add certain patient confidentiality requirements, and nonsubstantive changes to remove outdated references and simplify terminology. These revisions are made to conform the regulation to changes made in section 519(e) of the Federal Food, Drug, and Cosmetic Act (the act) by the FDA Modernization Act of 1997 (FDAMA), and to simplify certain requirements.",67 FR 5943, 02-3076,https://www.federalregister.gov/documents/2002/02/08/02-3076/medical-devices-device-tracking,https://www.govinfo.gov/content/pkg/FR-2002-02-08/pdf/02-3076.pdf,2/8/2002
Implantation or Injectable Dosage Form New Animal Drugs; Trenbolone and Estradiol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Intervet, Inc. The supplemental NADA provides for an additional dose of trenbolone acetate and estradiol implant for use in feedlot heifers for increased rate of weight gain and improved feed efficiency.",67 FR 5724, 02-2949,https://www.federalregister.gov/documents/2002/02/07/02-2949/implantation-or-injectable-dosage-form-new-animal-drugs-trenbolone-and-estradiol,https://www.govinfo.gov/content/pkg/FR-2002-02-07/pdf/02-2949.pdf,2/7/2002
State Certification of Mammography Facilities,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations governing mammography. The amendments implement the ""States as Certifiers"" (SAC) provisions of the Mammography Quality Standards Act of 1992 (MQSA). These amendments permit FDA to authorize individual States to certify mammography facilities, conduct facility inspections, enforce the MQSA quality standards, and administer other related functions. The amendments establish the standards to be met by States receiving this authority. They also establish procedures for application, approval, evaluation, and withdrawal of approval of States as certification agencies. FDA retains oversight responsibility for the activities of the States to which this authority is given. Mammography facilities certified by those States must continue to meet the quality standards established by FDA for mammography facilities nationwide.",67 FR 5446, 02-2750,https://www.federalregister.gov/documents/2002/02/06/02-2750/state-certification-of-mammography-facilities,https://www.govinfo.gov/content/pkg/FR-2002-02-06/pdf/02-2750.pdf,2/6/2002
Oral Dosage Form New Animal Drugs; Oxytetracycline Hydrochloride Soluble Powder; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental abbreviated new animal drug application (ANADA) filed by Agri Laboratories, Ltd. The ANADA provides for a revised withdrawal time for use of oxytetracycline (OTC) hydrochloride (HCl) soluble powder in the drinking water of turkeys and swine.",67 FR 5469, 02-2589,https://www.federalregister.gov/documents/2002/02/06/02-2589/oral-dosage-form-new-animal-drugs-oxytetracycline-hydrochloride-soluble-powder-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2002-02-06/pdf/02-2589.pdf,2/6/2002
Topical Nitrofurans; Extralabel Animal Drug Use; Order of Prohibition,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (we) is issuing an order prohibiting the extralabel use of topical nitrofuran animal and human drugs in food-producing animals. We are issuing this order based on evidence that extralabel use of topical nitrofuran drugs in food- producing animals may result in the presence of residues that we have determined to be carcinogenic and to not have been shown to be safe. We find that such extralabel use ""presents a risk to the public health"" for the purposes of the Animal Medicinal Drug Use Clarification Act of 1994 (AMDUCA).",67 FR 5470, 02-2751,https://www.federalregister.gov/documents/2002/02/06/02-2751/topical-nitrofurans-extralabel-animal-drug-use-order-of-prohibition,https://www.govinfo.gov/content/pkg/FR-2002-02-06/pdf/02-2751.pdf,2/6/2002
Records and Reports Concerning Experience With Approved New Animal Drugs,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its requirements for records and reports of adverse experiences and other information for approved new animal drugs. This interim final rule more clearly defines the kinds of information to be maintained and submitted by new animal drug applicants for a new animal drug application (NADA) or an abbreviated new animal drug application (ANADA). In addition, the interim final rule revises the timing and content of certain reports to enhance their usefulness. The regulation will provide for protection of public and animal health and reduce unnecessary recordkeeping and reporting requirements.",67 FR 5046, 02-2549,https://www.federalregister.gov/documents/2002/02/04/02-2549/records-and-reports-concerning-experience-with-approved-new-animal-drugs,https://www.govinfo.gov/content/pkg/FR-2002-02-04/pdf/02-2549.pdf,2/4/2002
Amendment of Regulations Regarding Certain Label Statements on Prescription Drugs,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations concerning certain statements that have been required on the labels of prescription drugs generally and on certain narcotic or hypnotic (habit-forming) drugs. The agency is taking this action in accordance with provisions of the Food and Drug Administration Modernization Act of 1997 (Modernization Act).,67 FR 4904, 02-2548,https://www.federalregister.gov/documents/2002/02/01/02-2548/amendment-of-regulations-regarding-certain-label-statements-on-prescription-drugs,https://www.govinfo.gov/content/pkg/FR-2002-02-01/pdf/02-2548.pdf,2/1/2002
Medical Devices; Gastroenterology-Urology Devices; Classification of the Ingestible Telemetric Gastrointestinal Capsule Imaging System,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is classifying the ingestible telemetric gastrointestinal capsule imaging system device into class II (special controls). The special controls that will apply to this device are set forth below. The agency is taking this action in response to a petition submitted under the Federal Food, Drug, and Cosmetic Act (the act) as amended by the Medical Device Amendments of 1976 (the amendments), the Safe Medical Devices Act of 1990, and the Food and Drug Administration Modernization Act of 1997 (FDAMA). The agency is classifying this device into class II (special controls) in order to provide a reasonable assurance of safety and effectiveness of the device.",67 FR 3431, 02-1722,https://www.federalregister.gov/documents/2002/01/24/02-1722/medical-devices-gastroenterology-urology-devices-classification-of-the-ingestible-telemetric,https://www.govinfo.gov/content/pkg/FR-2002-01-24/pdf/02-1722.pdf,1/24/2002
Additional Criteria and Procedures for Classifying Over-the-Counter Drugs as Generally Recognized as Safe and Effective and Not Misbranded,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule establishing additional criteria and procedures by which over-the- counter (OTC) conditions may become eligible for consideration in the OTC drug monograph system. The criteria and procedures address how OTC drugs initially marketed in the United States after the OTC drug review began in 1972, and OTC drugs without any U.S. marketing experience, can meet the statutory definition of marketing ""to a material extent"" and ""for a material time"" and become eligible. If found eligible, the condition would be evaluated for general recognition of safety and effectiveness in accordance with FDA's OTC drug monograph regulations. FDA is also changing the current OTC drug monograph procedures to streamline the process and provide additional information in the review.",67 FR 3060, 02-1457,https://www.federalregister.gov/documents/2002/01/23/02-1457/additional-criteria-and-procedures-for-classifying-over-the-counter-drugs-as-generally-recognized-as,https://www.govinfo.gov/content/pkg/FR-2002-01-23/pdf/02-1457.pdf,1/23/2002
Hematology and Pathology Devices; Reclassification of the Automated Differential Cell Counter,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reclassifying the automated differential cell counter (ADCC) from class III (premarket approval) into class II (special controls). FDA is also identifying the guidance document entitled ""Class II Special Controls Guidance Document: Premarket Notifications for Automated Differential Cell Counters for Immature or Abnormal Blood Cells; Final Guidance for Industry and FDA"" as the special control that the agency believes will reasonably ensure the safety and effectiveness of the device. This reclassification is being undertaken based on new information submitted in a reclassification petition from the International Society for Laboratory Hematology (ISLH), under the Federal Food, Drug, and Cosmetic Act (the act), as amended by the Safe Medical Devices Act of 1990 and the FDA Modernization Act of 1997.",67 FR 1606, 02-792,https://www.federalregister.gov/documents/2002/01/14/02-792/hematology-and-pathology-devices-reclassification-of-the-automated-differential-cell-counter,https://www.govinfo.gov/content/pkg/FR-2002-01-14/pdf/02-792.pdf,1/14/2002
Secondary Direct Food Additives Permitted in Food for Human Consumption; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of June 26, 2001 (66 FR 33829). The document amended the food additive regulations to provide for the safe use of ozone in gaseous and aqueous phases as an antimicrobial agent on food, including meat and poultry. A reference to 9 CFR part 381, subpart P was inadvertently omitted. This document corrects that error.",67 FR 271, 02-44,https://www.federalregister.gov/documents/2002/01/03/02-44/secondary-direct-food-additives-permitted-in-food-for-human-consumption-correction,https://www.govinfo.gov/content/pkg/FR-2002-01-03/pdf/02-44.pdf,1/3/2002
Sunscreen Drug Products for Over-the-Counter Human Use; Final Monograph; Partial Stay; Final Rule,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is staying the final monograph for over-the-counter (OTC) sunscreen drug products that published in the Federal Register of May 21, 1999 (64 FR 27666). The final monograph established conditions under which OTC sunscreen drug products are generally recognized as safe and effective and not misbranded. This stay of effective date applies to all OTC sunscreen drug products that would be regulated under part 352 (21 CFR part 352). This action does not stay the effective date for products that would be regulated under parts 310 and 700 (21 CFR parts 310 and 700). This action is being taken because the agency will be amending part 352 to address formulation, labeling, and testing requirements for both ultraviolet A (UVA) radiation protection and ultraviolet B (UVB) radiation protection. This action is part of FDA's ongoing review of OTC drug products.",66 FR 67485, 01-32086,https://www.federalregister.gov/documents/2001/12/31/01-32086/sunscreen-drug-products-for-over-the-counter-human-use-final-monograph-partial-stay-final-rule,https://www.govinfo.gov/content/pkg/FR-2001-12-31/pdf/01-32086.pdf,12/31/2001
Change of Address; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to remove references to certain room numbers that no longer are valid because the address of the Center for Food Safety and Applied Nutrition (CFSAN) changed to 5100 Paint Branch Pkwy., College Park, MD, on December 14, 2001. FDA also is amending its regulations to remove a reference to an alternate site for submissions of documents to the Docket Management Branch. This alternate site is no longer available effective December 14, 2001. This action is editorial in nature and is intended to improve the accuracy and clarity of the agency's regulations.",66 FR 66741, 01-31714,https://www.federalregister.gov/documents/2001/12/27/01-31714/change-of-address-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2001-12-27/pdf/01-31714.pdf,12/27/2001
New Animal Drugs; Change of Sponsor's Address,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's address for Phibro Animal Health.,66 FR 66742, 01-31715,https://www.federalregister.gov/documents/2001/12/27/01-31715/new-animal-drugs-change-of-sponsors-address,https://www.govinfo.gov/content/pkg/FR-2001-12-27/pdf/01-31715.pdf,12/27/2001
Exports: Notification and Recordkeeping Requirements,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule that establishes the notification and recordkeeping requirements for persons exporting human drugs, biological products, devices, animal drugs, food, and cosmetics that may not be marketed or sold in the United States. These regulations implement recent changes in the statutory requirements applicable to certain exports, and also codify recordkeeping requirements for exports of products that cannot be marketed or sold in the United States generally.",66 FR 65429, 01-31026,https://www.federalregister.gov/documents/2001/12/19/01-31026/exports-notification-and-recordkeeping-requirements,https://www.govinfo.gov/content/pkg/FR-2001-12-19/pdf/01-31026.pdf,12/19/2001
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for six approved new animal drug applications (NADAs) from Koffolk, Inc., to Phibro Animal Health.",66 FR 63499, 01-30299,https://www.federalregister.gov/documents/2001/12/07/01-30299/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2001-12-07/pdf/01-30299.pdf,12/7/2001
New Animal Drugs for Use in Animal Feeds; Monensin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by MoorMan's, Inc. The supplemental NADA provides for use of approved monensin Type A medicated articles to make free-choice, medicated feed blocks used for prevention and control of coccidiosis caused by Eimeria bovis and E. zuernii in pasture cattle.",66 FR 63500, 01-30298,https://www.federalregister.gov/documents/2001/12/07/01-30298/new-animal-drugs-for-use-in-animal-feeds-monensin,https://www.govinfo.gov/content/pkg/FR-2001-12-07/pdf/01-30298.pdf,12/7/2001
New Animal Drugs; Change of Sponsor's Address,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's address for Merial Ltd.,66 FR 63163, 01-30038,https://www.federalregister.gov/documents/2001/12/05/01-30038/new-animal-drugs-change-of-sponsors-address,https://www.govinfo.gov/content/pkg/FR-2001-12-05/pdf/01-30038.pdf,12/5/2001
Ophthalmic and Topical Dosage Form New Animal Drugs; Ivermectin Pour-On,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Virbac AH, Inc. The ANADA provides for topical use of ivermectin on cattle for treatment and control of various species of external and internal parasites.",66 FR 63164, 01-30037,https://www.federalregister.gov/documents/2001/12/05/01-30037/ophthalmic-and-topical-dosage-form-new-animal-drugs-ivermectin-pour-on,https://www.govinfo.gov/content/pkg/FR-2001-12-05/pdf/01-30037.pdf,12/5/2001
