title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Nondiscrimination in Health Programs and Activities,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"The Department of Health and Human Services (HHS or the Department) is issuing this final rule regarding section 1557 of the Affordable Care Act (ACA) (section 1557). Section 1557 prohibits discrimination on the basis of race, color, national origin, sex, age, or disability in certain health programs and activities. Section 1557(c) of the ACA authorizes the Secretary of the Department to promulgate regulations to implement the nondiscrimination requirements of section 1557. The Department is also revising its interpretation regarding whether Medicare Part B constitutes Federal financial assistance for purposes of civil rights enforcement. Additionally, the Department is revising provisions prohibiting discrimination on the basis of sex in regulations issued by the Centers for Medicare & Medicaid Services (CMS) governing Medicaid and the Children's Health Insurance Program (CHIP); Programs of All-Inclusive Care for the Elderly (PACE); health insurance issuers and their officials, employees, agents, and representatives; States and the Exchanges carrying out Exchange requirements; agents, brokers, or web-brokers that assist with or facilitate enrollment of qualified individuals, qualified employers, or qualified employees; issuers providing essential health benefits (EHB); and qualified health plan issuers.",89 FR 37522, 2024-08711,https://www.federalregister.gov/documents/2024/05/06/2024-08711/nondiscrimination-in-health-programs-and-activities,https://www.govinfo.gov/content/pkg/FR-2024-05-06/pdf/2024-08711.pdf,05/06/2024
Health and Human Services Grants Regulation,Rule,Health and Human Services Department; Office of the Secretary,"The Department of Health and Human Services (HHS or the Department) is issuing this final rule to repromulgate and revise certain regulatory provisions of the HHS, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for HHS Awards, previously set forth in a final rule published in the Federal Register on December 12, 2016 (2016 Rule).",89 FR 36684, 2024-08880,https://www.federalregister.gov/documents/2024/05/03/2024-08880/health-and-human-services-grants-regulation,https://www.govinfo.gov/content/pkg/FR-2024-05-03/pdf/2024-08880.pdf,05/03/2024
Designated Placement Requirements Under Titles IV-E and IV-B for LGBTQI+ Children,Rule,Health and Human Services Department; Children and Families Administration,"This rule finalizes requirements under titles IV-E and IV-B for children in foster care who are LGBTQI+ (an umbrella term used in this regulation). The proposed rule was published on September 28, 2023. Federal law requires that state and tribal title IV-E and IV-B agencies (""agencies"") ensure that each child in foster care receives ""safe and proper"" care and has a case plan that addresses the specific needs of the child while in foster care to support their health and wellbeing. To meet these and other related statutory requirements, this final rule requires agencies to ensure that placements for all children are free from harassment, mistreatment, and abuse. The final rule requires that title IV-E and IV-B agencies ensure a Designated Placement is available for all children who identify as LGBTQI+ and specifies the Designated Placement requirements.",89 FR 34818, 2024-08982,https://www.federalregister.gov/documents/2024/04/30/2024-08982/designated-placement-requirements-under-titles-iv-e-and-iv-b-for-lgbtqi-children,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-08982.pdf,04/30/2024
Removal of Outdated Regulations,Rule,Health and Human Services Department; Indian Health Service,"The Indian Health Service (IHS) of the Department of Health and Human Services (HHS or ""the Department"") is issuing this final rule to remove outdated regulations that do not align with the current statutory text.",89 FR 34144, 2024-09152,https://www.federalregister.gov/documents/2024/04/30/2024-09152/removal-of-outdated-regulations,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-09152.pdf,04/30/2024
Unaccompanied Children Program Foundational Rule,Rule,Health and Human Services Department; Children and Families Administration,"This final rule adopts and replaces regulations relating to key aspects of the placement, care, and services provided to unaccompanied children referred to the Office of Refugee Resettlement (ORR), pursuant to ORR's responsibilities for coordinating and implementing the care and placement of unaccompanied children who are in Federal custody by reason of their immigration status under the Homeland Security Act of 2002 (HSA) and the William Wilberforce Trafficking Victims Protection Reauthorization Act of 2008 (TVPRA). This final rule establishes a foundation for the Unaccompanied Children Program (UC Program) that is consistent with ORR's statutory duties, for the benefit of unaccompanied children and to enhance public transparency as to the policies governing the operation of the UC Program. This final rule implements the 1997 Flores Settlement Agreement (FSA). As modified in 2001, the FSA provides that it will terminate 45 days after publication of final regulations implementing the agreement. ORR anticipates that any termination of the settlement based on this final rule would only be effective for those provisions that affect ORR and would not terminate provisions of the FSA that apply to other Federal Government agencies.",89 FR 34384, 2024-08329,https://www.federalregister.gov/documents/2024/04/30/2024-08329/unaccompanied-children-program-foundational-rule,https://www.govinfo.gov/content/pkg/FR-2024-04-30/pdf/2024-08329.pdf,04/30/2024
"Food Additives Permitted in Feed and Drinking Water of Animals; Condensed, Extracted Glutamic Acid Fermentation Product",Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the food additive regulations to update the production organism Corynebacterium lilium that has been scientifically reclassified to Corynebacterium glutamicum. This action is being taken to improve the accuracy and clarity of the regulations.,89 FR 33230, 2024-09073,https://www.federalregister.gov/documents/2024/04/29/2024-09073/food-additives-permitted-in-feed-and-drinking-water-of-animals-condensed-extracted-glutamic-acid,https://www.govinfo.gov/content/pkg/FR-2024-04-29/pdf/2024-09073.pdf,04/29/2024
Revocation of Uses of Partially Hydrogenated Oils in Foods: Guidance for Industry; Small Entity Compliance Guide; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a guidance for industry entitled ""Revocation of Uses of Partially Hydrogenated Oils in Foods: Guidance for Industry; Small Entity Compliance Guide."" The small entity compliance guide (SECG) is intended to help small entities comply with our regulations after we revoked specific requirements pertaining to the use of partially hydrogenated oils in certain foods or as a direct or indirect food substance.",89 FR 33229, 2024-08955,https://www.federalregister.gov/documents/2024/04/29/2024-08955/revocation-of-uses-of-partially-hydrogenated-oils-in-foods-guidance-for-industry-small-entity,https://www.govinfo.gov/content/pkg/FR-2024-04-29/pdf/2024-08955.pdf,04/29/2024
HIPAA Privacy Rule To Support Reproductive Health Care Privacy,Rule,Health and Human Services Department; Office of the Secretary,"The Department of Health and Human Services (HHS or ""Department"") is issuing this final rule to modify the Standards for Privacy of Individually Identifiable Health Information (""Privacy Rule"") under the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and the Health Information Technology for Economic and Clinical Health Act of 2009 (HITECH Act). The Department is issuing this final rule after careful consideration of all public comments received in response to the notice of proposed rulemaking (NPRM) for the HIPAA Privacy Rule to Support Reproductive Health Care Privacy (""2023 Privacy Rule NPRM"") and public comments received on proposals to revise provisions of the HIPAA Privacy Rule in the NPRM for the Confidentiality of Substance Use Disorder (SUD) Patient Records (""2022 Part 2 NPRM"").",89 FR 32976, 2024-08503,https://www.federalregister.gov/documents/2024/04/26/2024-08503/hipaa-privacy-rule-to-support-reproductive-health-care-privacy,https://www.govinfo.gov/content/pkg/FR-2024-04-26/pdf/2024-08503.pdf,04/26/2024
"Medicare Program; Changes to the Medicare Advantage and the Medicare Prescription Drug Benefit Program for Contract Year 2024-Remaining Provisions and Contract Year 2025 Policy and Technical Changes to the Medicare Advantage Program, Medicare Prescription Drug Benefit Program, Medicare Cost Plan Program, and Programs of All-Inclusive Care for the Elderly (PACE)",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"This final rule will revise the Medicare Advantage (Part C), Medicare Prescription Drug Benefit (Part D), Medicare cost plan, and Programs of All-Inclusive Care for the Elderly (PACE) regulations to implement changes related to Star Ratings, marketing and communications, agent/broker compensation, health equity, dual eligible special needs plans (D-SNPs), utilization management, network adequacy, and other programmatic areas. This final rule also codifies existing sub-regulatory guidance in the Part C and Part D programs.",89 FR 30448, 2024-07105,https://www.federalregister.gov/documents/2024/04/23/2024-07105/medicare-program-changes-to-the-medicare-advantage-and-the-medicare-prescription-drug-benefit,https://www.govinfo.gov/content/pkg/FR-2024-04-23/pdf/2024-07105.pdf,04/23/2024
340B Drug Pricing Program; Administrative Dispute Resolution Regulation,Rule,Health and Human Services Department,"The Health Resources and Services Administration administers section 340B of the Public Health Service (PHS) Act, which is referred to as the ""340B Drug Pricing Program"" or the ""340B Program."" This final rule will apply to all drug manufacturers and covered entities that participate in the 340B Program. The final rule sets forth the requirements and procedures for the 340B Program's administrative dispute resolution (ADR) process. This final rule revises the 340B administrative dispute resolution process set forth in the Code of Federal Regulations.",89 FR 28643, 2024-08262,https://www.federalregister.gov/documents/2024/04/19/2024-08262/340b-drug-pricing-program-administrative-dispute-resolution-regulation,https://www.govinfo.gov/content/pkg/FR-2024-04-19/pdf/2024-08262.pdf,04/19/2024
"Patient Protection and Affordable Care Act, HHS Notice of Benefit and Payment Parameters for 2025; Updating Section 1332 Waiver Public Notice Procedures; Medicaid; Consumer Operated and Oriented Plan (CO-OP) Program; and Basic Health Program",Rule,Treasury Department; Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"This final rule includes payment parameters and provisions related to the HHS-operated risk adjustment program, as well as 2025 user fee rates for issuers offering qualified health plans (QHPs) through federally facilitated Exchanges (FFEs) and State-based Exchanges on the Federal platform (SBE-FPs). This final rule also includes requirements related to the auto re-enrollment hierarchy; essential health benefits; failure to file Federal income taxes to reconcile advance payments of the premium tax credit (APTC); non- standardized plan option limits in the FFEs and SBE-FPs and a related exceptions process; standardized plan options in the FFEs and SBE-FPs; special enrollment periods (SEPs); direct enrollment (DE) entities supporting Exchange applications and enrollments; the Insurance Affordability Program enrollment eligibility verification process; requirements for agents, brokers, web-brokers, and DE entities assisting Exchange consumers; network adequacy; public notice procedures for section 1332 waivers; prescription drug benefits; updates to the Consumer Operated and Oriented Plan (CO-OP) Program; and State flexibility on the effective date of coverage in the Basic Health Program (BHP).",89 FR 26218, 2024-07274,https://www.federalregister.gov/documents/2024/04/15/2024-07274/patient-protection-and-affordable-care-act-hhs-notice-of-benefit-and-payment-parameters-for-2025,https://www.govinfo.gov/content/pkg/FR-2024-04-15/pdf/2024-07274.pdf,04/15/2024
Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities; Updates to the Quality Reporting Program and Value-Based Purchasing Program for Federal Fiscal Year 2024; Corrections,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical errors in the final rule that appeared in the August 7, 2023 Federal Register, entitled ""Medicare Program; Prospective Payment System and Consolidated Billing for Skilled Nursing Facilities; Updates to the Quality Reporting Program and Value-Based Purchasing Program for Federal Fiscal Year 2024"". The effective date was October 1, 2023.",89 FR 25144, 2024-07522,https://www.federalregister.gov/documents/2024/04/10/2024-07522/medicare-program-prospective-payment-system-and-consolidated-billing-for-skilled-nursing-facilities,https://www.govinfo.gov/content/pkg/FR-2024-04-10/pdf/2024-07522.pdf,04/10/2024
"Short-Term, Limited-Duration Insurance and Independent, Noncoordinated Excepted Benefits Coverage",Rule,Treasury Department; Internal Revenue Service; Labor Department; Employee Benefits Security Administration; Health and Human Services Department,"This document sets forth final rules that amend the definition of short-term, limited-duration insurance, which is excluded from the definition of individual health insurance coverage under the Public Health Service Act. This document also sets forth final rules that amend the regulations regarding the requirements for hospital indemnity or other fixed indemnity insurance to be considered an excepted benefit in the group and individual health insurance markets.",89 FR 23338, 2024-06551,https://www.federalregister.gov/documents/2024/04/03/2024-06551/short-term-limited-duration-insurance-and-independent-noncoordinated-excepted-benefits-coverage,https://www.govinfo.gov/content/pkg/FR-2024-04-03/pdf/2024-06551.pdf,04/03/2024
"Medicaid Program; Streamlining the Medicaid, Children's Health Insurance Program, and Basic Health Program Application, Eligibility Determination, Enrollment, and Renewal Processes",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This is the second part of a two-part final rule that simplifies the eligibility and enrollment processes for Medicaid, the Children's Health Insurance Program (CHIP), and the Basic Health Program (BHP). This rule aligns enrollment and renewal requirements for most individuals in Medicaid; establishes beneficiary protections related to returned mail; creates timeliness requirements for redeterminations of eligibility; makes transitions between programs easier; eliminates access barriers for children enrolled in CHIP by prohibiting premium lock-out periods, benefit limitations, and waiting periods; and modernizes recordkeeping requirements to ensure proper documentation of eligibility determinations.",89 FR 22780, 2024-06566,https://www.federalregister.gov/documents/2024/04/02/2024-06566/medicaid-program-streamlining-the-medicaid-childrens-health-insurance-program-and-basic-health,https://www.govinfo.gov/content/pkg/FR-2024-04-02/pdf/2024-06566.pdf,04/02/2024
Food Additives: Food Contact Substance Notification That Is No Longer Effective,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending its regulations relating to the procedures for determining that a premarket notification for a food contact substance (FCN) is no longer effective. The final rule provides additional reasons that could form the basis for FDA to determine that an FCN is no longer effective. The final rule also ensures that manufacturers or suppliers have the opportunity to provide input before we determine that an FCN is no longer effective. We are making these changes to allow FDA to respond better to new information on the safety and use of food contact substances (FCSs), as well as manufacturers' business decisions, and also improve the efficiency of the premarket notification program.",89 FR 20306, 2024-05802,https://www.federalregister.gov/documents/2024/03/22/2024-05802/food-additives-food-contact-substance-notification-that-is-no-longer-effective,https://www.govinfo.gov/content/pkg/FR-2024-03-22/pdf/2024-05802.pdf,03/22/2024
Medical Devices; Technical Amendments,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is amending certain medical device regulations to update a citation for information collection and conform the regulatory provisions to the Federal Food, Drug, and Cosmetics Act (FD&C Act). The rule does not impose any new requirements on affected parties. This action is editorial in nature to correct errors and to ensure accuracy and clarity in the Agency's regulations.",89 FR 18792, 2024-05473,https://www.federalregister.gov/documents/2024/03/15/2024-05473/medical-devices-technical-amendments,https://www.govinfo.gov/content/pkg/FR-2024-03-15/pdf/2024-05473.pdf,03/15/2024
Frozen Cherry Pie; Revocation of a Standard of Identity and a Standard of Quality,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is revoking the standard of identity and the standard of quality for frozen cherry pie. This action, in part, responds to a citizen petition submitted by the American Bakers Association (ABA). We conclude that these standards are no longer necessary to promote honesty and fair dealing in the interest of consumers. Revocation of the standards of identity and quality for frozen cherry pie will provide greater flexibility in the product's manufacture, consistent with comparable, nonstandardized foods available in the marketplace.",89 FR 18784, 2024-04598,https://www.federalregister.gov/documents/2024/03/15/2024-04598/frozen-cherry-pie-revocation-of-a-standard-of-identity-and-a-standard-of-quality,https://www.govinfo.gov/content/pkg/FR-2024-03-15/pdf/2024-04598.pdf,03/15/2024
Principles of Reasonable Cost Reimbursement; Payment for End-Stage Renal Disease Services; Prospectively Determined Payment Rates for Skilled Nursing Facilities; Payment for Acute Kidney Injury Dialysis,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"",89 FR 17287, 2024-05210,https://www.federalregister.gov/documents/2024/03/11/2024-05210/principles-of-reasonable-cost-reimbursement-payment-for-end-stage-renal-disease-services,https://www.govinfo.gov/content/pkg/FR-2024-03-11/pdf/2024-05210.pdf,03/11/2024
"Updates, Algorithm Transparency, and Information Sharing; Correction",Rule,"Health and Human Services Department; Office of the Secretary; Health Data, Technology, and Interoperability: Certification Program","This document corrects technical and typographical errors in the final rule entitled, ""Health Data, Technology, and Interoperability: Certification Program Updates, Algorithm Transparency, and Information Sharing"" that was published in the Federal Register on January 9, 2024, and has a stated effective of February 8, 2024.",89 FR 16469, 2024-04785,https://www.federalregister.gov/documents/2024/03/07/2024-04785/updates-algorithm-transparency-and-information-sharing-correction,https://www.govinfo.gov/content/pkg/FR-2024-03-07/pdf/2024-04785.pdf,03/07/2024
Advisory Committee; Genetic Metabolic Diseases Advisory Committee; Addition to List of Standing Committees,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA or Agency) is amending the standing advisory committee regulations to add the establishment of the Genetic Metabolic Diseases Advisory Committee (GeMDAC or the Committee) to the list of standing committees.,89 FR 15959, 2024-04751,https://www.federalregister.gov/documents/2024/03/06/2024-04751/advisory-committee-genetic-metabolic-diseases-advisory-committee-addition-to-list-of-standing,https://www.govinfo.gov/content/pkg/FR-2024-03-06/pdf/2024-04751.pdf,03/06/2024
"Clinical Laboratory Improvement Amendments of 1988 (CLIA) Fees; Histocompatibility, Personnel, and Alternative Sanctions for Certificate of Waiver Laboratories; Correction",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical and typographical errors in the final rule that appeared in the December 28, 2023, Federal Register entitled, ""Clinical Laboratory Improvement Amendments of 1988 (CLIA) Fees; Histocompatibility, Personnel, and Alternative Sanctions for Certificate of Waiver Laboratories"" (referred to hereafter as the ""December 2023 final rule"").",89 FR 15755, 2024-04590,https://www.federalregister.gov/documents/2024/03/05/2024-04590/clinical-laboratory-improvement-amendments-of-1988-clia-fees-histocompatibility-personnel-and,https://www.govinfo.gov/content/pkg/FR-2024-03-05/pdf/2024-04590.pdf,03/05/2024
Modifications to Performance Standards During Natural Disasters and Other Calamities,Rule,Health and Human Services Department; Children and Families Administration,"OCSS issues this final rule to provide temporary relief to states from certain child support program performance requirements and penalties during natural disasters and other calamities which have a negative impact on state child support program operations. The rule allows OCSS to modify performance measure requirements when natural disasters and other calamities affect, or are expected to affect, the state child support program's ability to achieve performance standards for paternity establishment, support order establishment, and current collections. The rule enables states to avoid the imposition of penalties due to adverse data reliability audit findings during, and after, natural disasters and other calamities, including pandemics and declared public health emergencies.",89 FR 15475, 2024-04244,https://www.federalregister.gov/documents/2024/03/04/2024-04244/modifications-to-performance-standards-during-natural-disasters-and-other-calamities,https://www.govinfo.gov/content/pkg/FR-2024-03-04/pdf/2024-04244.pdf,03/04/2024
Partnerships With Faith-Based and Neighborhood Organizations,Rule,Education Department; Homeland Security Department; Agriculture Department; Agency for International Development; Housing and Urban Development Department; Justice Department; Labor Department; Veterans Affairs Department; Health and Human Services Department,"This final rule amends the regulations of the agencies listed above (the ""Agencies"") to clarify protections for beneficiaries and prospective beneficiaries of federally funded social services and the rights and obligations of organizations providing such services. In accordance with the Executive order of February 14, 2021, Establishment of the White House Office of Faith-Based and Neighborhood Partnerships, this clarification should promote maximum participation by beneficiaries and providers in the Agencies' covered programs and activities and ensure consistency in the implementation of those programs and activities.",89 FR 15671, 2024-03869,https://www.federalregister.gov/documents/2024/03/04/2024-03869/partnerships-with-faith-based-and-neighborhood-organizations,https://www.govinfo.gov/content/pkg/FR-2024-03-04/pdf/2024-03869.pdf,03/04/2024
"Improving Child Care Access, Affordability, and Stability in the Child Care and Development Fund (CCDF)",Rule,Health and Human Services Department,"This final rule makes regulatory changes to the Child Care and Development Fund (CCDF). These changes lower child care costs for families participating in CCDF, improve the program's child care provider payment rates and practices, and simplify enrollment in the child care subsidy program. The final rule also includes technical and other changes to improve clarity and program implementation.",89 FR 15366, 2024-04139,https://www.federalregister.gov/documents/2024/03/01/2024-04139/improving-child-care-access-affordability-and-stability-in-the-child-care-and-development-fund-ccdf,https://www.govinfo.gov/content/pkg/FR-2024-03-01/pdf/2024-04139.pdf,03/01/2024
"New Animal Drugs; Approval of New Animal Drug Applications; Withdrawal of Approval of New Animal Drug Applications, Change of Sponsor, Change of Sponsor Address",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during October, November, and December 2023. The animal drug regulations are also being amended to improve their accuracy and readability.",89 FR 14407, 2024-03765,https://www.federalregister.gov/documents/2024/02/27/2024-03765/new-animal-drugs-approval-of-new-animal-drug-applications-withdrawal-of-approval-of-new-animal-drug,https://www.govinfo.gov/content/pkg/FR-2024-02-27/pdf/2024-03765.pdf,02/27/2024
User Fees; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA or Agency) is amending its regulations to update a link regarding user fee disputes. This technical amendment is non-substantive.,89 FR 13979, 2024-03777,https://www.federalregister.gov/documents/2024/02/26/2024-03777/user-fees-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2024-02-26/pdf/2024-03777.pdf,02/26/2024
Medicaid Program; Disproportionate Share Hospital Third-Party Payer Rule,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule primarily addresses recent legislative changes to the Social Security Act as a result of the Consolidated Appropriations Act, 2021 changes to the hospital-specific limit on Medicaid disproportionate share hospital (DSH) payments. This final rule affords States and hospitals more clarity on how the limit, the changes that took effect on October 1, 2021, will be calculated. Additionally, this final rule enhances administrative efficiency by making technical changes and clarifications to the DSH program.",89 FR 13916, 2024-03542,https://www.federalregister.gov/documents/2024/02/23/2024-03542/medicaid-program-disproportionate-share-hospital-third-party-payer-rule,https://www.govinfo.gov/content/pkg/FR-2024-02-23/pdf/2024-03542.pdf,02/23/2024
Advisory Committee; Digital Health Advisory Committee; Addition to List of Standing Committees,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA or Agency) is amending the standing advisory committees regulations to add the establishment of the Digital Health Advisory Committee (the Committee) to the list of standing advisory committees.,89 FR 13268, 2024-03618,https://www.federalregister.gov/documents/2024/02/22/2024-03618/advisory-committee-digital-health-advisory-committee-addition-to-list-of-standing-committees,https://www.govinfo.gov/content/pkg/FR-2024-02-22/pdf/2024-03618.pdf,02/22/2024
Confidentiality of Substance Use Disorder (SUD) Patient Records,Rule,Health and Human Services Department; Office of the Secretary,"The United States Department of Health and Human Services (HHS or ""Department"") is issuing this final rule to modify its regulations to implement section 3221 of the Coronavirus Aid, Relief, and Economic Security (CARES) Act. The Department is issuing this final rule after careful consideration of all public comments received in response to the notice of proposed rulemaking (NPRM) for the Confidentiality of Substance Use Disorder (SUD) Patient Records. This final rule also makes certain other modifications to increase alignment with the Health Insurance Portability and Accountability Act of 1996 (HIPAA) Privacy Rule to improve workability and decrease burden on programs, covered entities, and business associates.",89 FR 12472, 2024-02544,https://www.federalregister.gov/documents/2024/02/16/2024-02544/confidentiality-of-substance-use-disorder-sud-patient-records,https://www.govinfo.gov/content/pkg/FR-2024-02-16/pdf/2024-02544.pdf,02/16/2024
"Older Americans Act: Grants to State and Community Programs on Aging; Grants to Indian Tribes and Native Hawaiian Grantees for Supportive, Nutrition, and Caregiver Services; Grants for Supportive and Nutritional Services to Older Hawaiian Natives; and Allotments for Vulnerable Elder Rights Protection Activities",Rule,Health and Human Services Department; Community Living Administration,"ACL is issuing this final rule to modernize the implementing regulations of the Older Americans Act of 1965 (""the Act"" or OAA). These changes advance the policy goals of the Act as articulated by Congress, including equity in service delivery, accountability for funds expended, and clarity of administration for ACL and its grantees. This final rule ultimately facilitates improved service delivery and enhanced benefits for OAA participants, particularly those in greatest economic need and greatest social need consistent with the statute.",89 FR 11566, 2024-01913,https://www.federalregister.gov/documents/2024/02/14/2024-01913/older-americans-act-grants-to-state-and-community-programs-on-aging-grants-to-indian-tribes-and,https://www.govinfo.gov/content/pkg/FR-2024-02-14/pdf/2024-01913.pdf,02/14/2024
"Health Information Technology Standards, Implementation Specifications, and Certification Criteria and Certification Programs for Health Information Technology",Rule,Health and Human Services Department,"",89 FR 9784, 2024-02940,https://www.federalregister.gov/documents/2024/02/12/2024-02940/health-information-technology-standards-implementation-specifications-and-certification-criteria-and,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02940.pdf,02/12/2024
Biologics License Applications and Master Files,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, the Agency, or we) is issuing a final rule to amend its regulations to address the use of master files by applications licensed under the Public Health Service Act (PHS Act). This final rule codifies FDA's existing approach that former approved applications for certain biological products under the Federal Food, Drug, and Cosmetic Act (FD&C Act) that have been deemed to be licenses for the biological products under the PHS Act may continue to incorporate by reference drug substance, drug substance intermediate, or drug product (DS/DSI/DP) information contained in a drug master file (DMF) if such information was being referenced at the time the application was deemed to be a license. This final rule also codifies FDA's general practices regarding the referencing of information in master files by applications licensed under the PHS Act, including applications for combination products licensed under the PHS Act, and by investigational new drug applications (INDs) for products that would be subject to licensure under the PHS Act.",89 FR 9743, 2024-02741,https://www.federalregister.gov/documents/2024/02/12/2024-02741/biologics-license-applications-and-master-files,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02741.pdf,02/12/2024
Medicare and Medicaid Programs; CY 2024 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; Medicare Advantage; Medicare and Medicaid Provider and Supplier Enrollment Policies; and Basic Health Program; Corrections,Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This document corrects technical and typographical errors in the final rule that appeared in the November 16, 2023 issue of the Federal Register, entitled ""Medicare and Medicaid Programs; CY 2024 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; Medicare Advantage; Medicare and Medicaid Provider and Supplier Enrollment Policies; and Basic Health Program"" (referred to hereafter as the ""CY 2024 PFS final rule""). The effective date was January 1, 2024.",89 FR 9776, 2024-02705,https://www.federalregister.gov/documents/2024/02/12/2024-02705/medicare-and-medicaid-programs-cy-2024-payment-policies-under-the-physician-fee-schedule-and-other,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02705.pdf,02/12/2024
Elimination of the Tribal Non-Federal Share Requirement,Rule,Health and Human Services Department; Children and Families Administration,"OCSS eliminates the non-Federal share of program expenditures requirement for Tribal child support programs, including the 90/10 and 80/20 cost sharing rates. Based upon the experiences of and consultations with Tribes and Tribal organizations, we have determined that the non-Federal share requirement limits growth, causes disruptions, and creates instability.",89 FR 9784, 2024-02110,https://www.federalregister.gov/documents/2024/02/12/2024-02110/elimination-of-the-tribal-non-federal-share-requirement,https://www.govinfo.gov/content/pkg/FR-2024-02-12/pdf/2024-02110.pdf,02/12/2024
"Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems; Quality Reporting Programs; Payment for Intensive Outpatient Services in Hospital Outpatient Departments, Community Mental Health Centers, Rural Health Clinics, Federally Qualified Health Centers, and Opioid Treatment Programs; Hospital Price Transparency; Changes to Community Mental Health Centers Conditions of Participation, Changes to the Inpatient Prospective Payment System Medicare Code Editor; Rural Emergency Hospital Conditions of Participation Technical Correction; Correction",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services; Office of the Secretary,"This document corrects technical and typographical errors in the final rule with comment period that appeared in the Federal Register on November 22, 2023, titled ""Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems; Quality Reporting Programs; Payment for Intensive Outpatient Services in Hospital Outpatient Departments, Community Mental Health Centers, Rural Health Clinics, Federally Qualified Health Centers, and Opioid Treatment Programs; Hospital Price Transparency; Changes to Community Mental Health Centers Conditions of Participation, Changes to the Inpatient Prospective Payment System Medicare Code Editor; Rural Emergency Hospital Conditions of Participation Technical Correction"" (referred to hereafter as the ""CY 2024 OPPS/ASC final rule with comment period"").",89 FR 9002, 2024-02631,https://www.federalregister.gov/documents/2024/02/09/2024-02631/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2024-02-09/pdf/2024-02631.pdf,02/09/2024
Health Resources Priorities and Allocations System (HRPAS),Rule,Health and Human Services Department,"The Department of Health and Human Services (HHS) is issuing a final rule establishing standards and procedures by which it may require acceptance and priority performance of certain contracts or orders to promote the national defense over other contracts or orders with respect to health resources. This final rule also sets new standards and procedures by which HHS may allocate materials, services, and facilities to promote the national defense. This rule finalizes the regulations as proposed in the Notice of Proposed Rule Making (NPRM) of August 16, 2023, with minor technical edits based on comments received.",89 FR 9020, 2024-01947,https://www.federalregister.gov/documents/2024/02/09/2024-01947/health-resources-priorities-and-allocations-system-hrpas,https://www.govinfo.gov/content/pkg/FR-2024-02-09/pdf/2024-01947.pdf,02/09/2024
