title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
"Ophthalmic and Topical Dosage Form New Animal Drugs; Orbifloxacin, Mometasone Furoate Monohydrate, and Posaconazole Suspension",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Intervet, Inc. The NADA provides for the veterinary prescription use of a suspension containing orbifloxacin, mometasone furoate monohydrate, and posaconazole for the treatment of otitis externa in dogs.",75 FR 16346, 2010-7163,https://www.federalregister.gov/documents/2010/04/01/2010-7163/ophthalmic-and-topical-dosage-form-new-animal-drugs-orbifloxacin-mometasone-furoate-monohydrate-and,https://www.govinfo.gov/content/pkg/FR-2010-04-01/pdf/2010-7163.pdf,4/1/2010
"Medical Devices; Pediatric Uses of Devices; Requirement for Submission of Information on Pediatric Subpopulations That Suffer From a Disease or Condition That a Device Is Intended to Treat, Diagnose, or Cure; Direct Final Rule",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulations on premarket approval of medical devices to include requirements relating to the submission of information on pediatric subpopulations that suffer from the disease or condition that a device is intended to treat, diagnose, or cure. Elsewhere in this issue of the Federal Register, we are publishing a companion proposed rule under FDA's usual procedure for notice and comment to provide a procedural framework to finalize the rule in the event we receive significant adverse comment and withdraw this direct final rule.",75 FR 16347, 2010-7193,https://www.federalregister.gov/documents/2010/04/01/2010-7193/medical-devices-pediatric-uses-of-devices-requirement-for-submission-of-information-on-pediatric,https://www.govinfo.gov/content/pkg/FR-2010-04-01/pdf/2010-7193.pdf,4/1/2010
Medical Devices; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending certain medical device regulations to correct statutory and regulatory references to ensure accuracy, consistency, and clarity in the agency's regulations.",75 FR 16351, 2010-7288,https://www.federalregister.gov/documents/2010/04/01/2010-7288/medical-devices-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2010-04-01/pdf/2010-7288.pdf,4/1/2010
Revision of Organization and Conforming Changes to Regulations,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is issuing this final rule to amend the regulations to reflect organization change in the agency and to make other conforming changes. This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,75 FR 16353, 2010-7282,https://www.federalregister.gov/documents/2010/04/01/2010-7282/revision-of-organization-and-conforming-changes-to-regulations,https://www.govinfo.gov/content/pkg/FR-2010-04-01/pdf/2010-7282.pdf,4/1/2010
New Animal Drugs; Removal of Obsolete and Redundant Regulations,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is removing portions of a regulation that required sponsors to submit data regarding the subtherapeutic use of certain antibiotic, nitrofuran, and sulfonamide drugs administered in animal feed as these regulations have been determined to be obsolete or redundant. The portions of the regulation being removed are provisions listing certain feed use combinations for oxytetracycline and neomycin in the tables contained in that regulation. This rule does not finalize the provisions of the proposed rule regarding removing the remainder of the regulation.",75 FR 16001, 2010-7108,https://www.federalregister.gov/documents/2010/03/31/2010-7108/new-animal-drugs-removal-of-obsolete-and-redundant-regulations,https://www.govinfo.gov/content/pkg/FR-2010-03-31/pdf/2010-7108.pdf,3/31/2010
New Animal Drugs for Use in Animal Feeds,Rule,Health and Human Services Department; Food and Drug Administration,,75 FR 15610, 2010-7095,https://www.federalregister.gov/documents/2010/03/30/2010-7095/new-animal-drugs-for-use-in-animal-feeds,https://www.govinfo.gov/content/pkg/FR-2010-03-30/pdf/2010-7095.pdf,3/30/2010
Advisory Committees; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations on public hearings before public advisory committees to reflect an internal change with respect to the staff that handles the nomination and selection process for nonvoting members representing consumer interests for standing technical advisory committees. FDA is also revising the address where the nominations for nonvoting members representing consumer interests should be submitted.,75 FR 15342, 2010-6861,https://www.federalregister.gov/documents/2010/03/29/2010-6861/advisory-committees-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2010-03-29/pdf/2010-6861.pdf,3/29/2010
Listing of Color Additives Exempt From Certification; Bismuth Citrate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the color additive regulations to increase the permitted use level of bismuth citrate as a color additive in cosmetics intended for coloring hair on the scalp. This action is in response to a petition filed by Combe, Inc.",75 FR 14491, 2010-6731,https://www.federalregister.gov/documents/2010/03/26/2010-6731/listing-of-color-additives-exempt-from-certification-bismuth-citrate,https://www.govinfo.gov/content/pkg/FR-2010-03-26/pdf/2010-6731.pdf,3/26/2010
Product Jurisdiction; Change of Address and Telephone Number; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending its regulations to reflect a change in the address and telephone number for the Office of Combination Products (OCP). This action is editorial in nature and is intended to improve the accuracy of the agency's regulations.,75 FR 13678, 2010-6246,https://www.federalregister.gov/documents/2010/03/23/2010-6246/product-jurisdiction-change-of-address-and-telephone-number-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2010-03-23/pdf/2010-6246.pdf,3/23/2010
Implantation or Injectable Dosage Form New Animal Drugs; Flunixin,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original abbreviated new animal drug application (ANADA) filed by Cross Vetpharm Group Ltd. The ANADA provides for the use of flunixin meglumine injectable solution in swine.,75 FR 13225, 2010-6038,https://www.federalregister.gov/documents/2010/03/19/2010-6038/implantation-or-injectable-dosage-form-new-animal-drugs-flunixin,https://www.govinfo.gov/content/pkg/FR-2010-03-19/pdf/2010-6038.pdf,3/19/2010
Regulations Restricting the Sale and Distribution of Cigarettes and Smokeless Tobacco To Protect Children and Adolescents,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reissuing a final rule restricting the sale, distribution, and use of cigarettes and smokeless tobacco. As required by the Family Smoking Prevention and Tobacco Control Act (Tobacco Control Act), FDA is issuing a final rule that is identical to the provisions of the final rule on cigarettes and smokeless tobacco published by FDA in 1996, with certain required exceptions. The rule prohibits the sale of cigarettes and smokeless tobacco to individuals under the age of 18 and imposes specific marketing, labeling, and advertising requirements. Elsewhere in this issue of the Federal Register, FDA is issuing an advance notice of proposed rulemaking to obtain information related to the regulation of outdoor advertising of cigarettes and smokeless tobacco.",75 FR 13225, 2010-6087,https://www.federalregister.gov/documents/2010/03/19/2010-6087/regulations-restricting-the-sale-and-distribution-of-cigarettes-and-smokeless-tobacco-to-protect,https://www.govinfo.gov/content/pkg/FR-2010-03-19/pdf/2010-6087.pdf,3/19/2010
Oral Dosage Form New Animal Drugs; Tetracycline Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Alpharma, Inc. The supplemental NADA provides for revised labeling for a 25 gram per pound concentration of tetracycline hydrochloride soluble powder used to make medicated drinking water for calves, swine, chickens, and turkeys for the treatment and control of various bacterial diseases.",75 FR 12981, 2010-5925,https://www.federalregister.gov/documents/2010/03/18/2010-5925/oral-dosage-form-new-animal-drugs-tetracycline-powder,https://www.govinfo.gov/content/pkg/FR-2010-03-18/pdf/2010-5925.pdf,3/18/2010
New Animal Drugs for Use in Animal Feeds; Zilpaterol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of three abbreviated new animal drug applications (ANADAs) filed by Ivy Laboratories, Div. of Ivy Animal Health, Inc. The ANADAs provides for use of single-ingredient Type A medicated articles containing zilpaterol, melengestrol, monensin, and tylosin to make two-way, three-way, and four-way combination drug Type B and Type C medicated feeds for heifers fed in confinement for slaughter.",75 FR 11451, 2010-5224,https://www.federalregister.gov/documents/2010/03/11/2010-5224/new-animal-drugs-for-use-in-animal-feeds-zilpaterol,https://www.govinfo.gov/content/pkg/FR-2010-03-11/pdf/2010-5224.pdf,3/11/2010
New Animal Drug Applications; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of March 8, 2010, for the final rule that appeared in the Federal Register of October 23, 2009 (74 FR 54749). The direct final rule amends the regulations regarding new animal drug applications (NADAs). Specifically, this direct final rule is being issued to provide that NADAs shall be submitted in the described form, as appropriate for the particular submission. Currently, the regulation requires that all NADAs contain the same informational sections and does not explicitly provide the appropriate flexibility needed to address the development of all types of new animal drug products. This amendment will allow the agency to appropriately review safety and effectiveness data submitted to support the approval of new animal drug products. This document confirms the effective date of the direct final rule.",75 FR 10413, 2010-4923,https://www.federalregister.gov/documents/2010/03/08/2010-4923/new-animal-drug-applications-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-2010-03-08/pdf/2010-4923.pdf,3/8/2010
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for 18 new animal drug applications (NADAs) and 1 abbreviated new animal drug application (ANADA) from Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc., to Boehringer Ingelheim Vetmedica, Inc. (Boehringer). In addition, FDA is amending the animal drug regulations to reflect a change of sponsor for 15 NADAs from Fort Dodge Animal Health, Division of Wyeth Holdings Corp., a wholly owned subsidiary of Pfizer, Inc., to Boehringer.",75 FR 10165, 2010-4560,https://www.federalregister.gov/documents/2010/03/05/2010-4560/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2010-03-05/pdf/2010-4560.pdf,3/5/2010
Classification of Benzoyl Peroxide as Safe and Effective and Revision of Labeling to Drug Facts Format; Topical Acne Drug Products for Over-The-Counter Human Use; Final Rule,Rule,Health and Human Services Department; Food and Drug Administration,"We, the Food and Drug Administration (FDA), are issuing this final rule to include benzoyl peroxide as a generally recognized as safe and effective (GRASE) active ingredient in over-the-counter (OTC) topical acne drug products. In addition, this final rule includes new warnings and directions required for OTC acne drug products containing benzoyl peroxide. We are also revising labeling for OTC topical acne drug products containing resorcinol, resorcinol monoacetate, salicylic acid and/or sulfur to meet OTC drug labeling content and format requirements in a certain FDA regulation. This final rule is part of our ongoing review of OTC drug products and represents our conclusions on benzoyl peroxide in OTC acne drug products.",75 FR 9767, 2010-4424,https://www.federalregister.gov/documents/2010/03/04/2010-4424/classification-of-benzoyl-peroxide-as-safe-and-effective-and-revision-of-labeling-to-drug-facts,https://www.govinfo.gov/content/pkg/FR-2010-03-04/pdf/2010-4424.pdf,3/4/2010
Implantation or Injectable Dosage Form New Animal Drugs; Tilmicosin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Elanco Animal Health, A Division of Eli Lilly & Co. The supplemental NADA provides a dose range for use of an injectable solution of tilmicosin phosphate for treatment of respiratory disease in cattle and additional pathogens for which this therapy is effective.",75 FR 9333, 2010-4206,https://www.federalregister.gov/documents/2010/03/02/2010-4206/implantation-or-injectable-dosage-form-new-animal-drugs-tilmicosin,https://www.govinfo.gov/content/pkg/FR-2010-03-02/pdf/2010-4206.pdf,3/2/2010
New Animal Drugs for Use in Animal Feeds; Chlortetracycline,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by ADM Alliance Nutrition, Inc. The supplemental NADA provides for use of a higher concentration chlortetracycline Type A medicated article for the manufacture of medicated feeds for livestock and poultry.",75 FR 9334, 2010-4205,https://www.federalregister.gov/documents/2010/03/02/2010-4205/new-animal-drugs-for-use-in-animal-feeds-chlortetracycline,https://www.govinfo.gov/content/pkg/FR-2010-03-02/pdf/2010-4205.pdf,3/2/2010
New Animal Drugs for Use in Animal Feeds; Bacitracin Zinc; Nicarbazin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original abbreviated new animal drug application (ANADA) filed by Alpharma, Inc. The ANADA provides for use of single-ingredient Type A medicated articles containing bacitracin zinc and nicarbazin to make two-way combination drug Type C medicated feeds for broiler chickens.",75 FR 7555, 2010-3328,https://www.federalregister.gov/documents/2010/02/22/2010-3328/new-animal-drugs-for-use-in-animal-feeds-bacitracin-zinc-nicarbazin,https://www.govinfo.gov/content/pkg/FR-2010-02-22/pdf/2010-3328.pdf,2/22/2010
Listing of Color Additives Exempt From Certification; Paracoccus Pigment; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of December 17, 2009, for the final rule that appeared in the Federal Register of November 16, 2009. The final rule amended the color additive regulations to provide for the safe use of paracoccus pigment as a color additive in the feed of salmonid fish to enhance the color of their flesh.",75 FR 5887, 2010-2521,https://www.federalregister.gov/documents/2010/02/05/2010-2521/listing-of-color-additives-exempt-from-certification-paracoccus-pigment-confirmation-of-effective,https://www.govinfo.gov/content/pkg/FR-2010-02-05/pdf/2010-2521.pdf,2/5/2010
Listing of Color Additives Exempt From Certification; Astaxanthin Dimethyldisuccinate; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of December 8, 2009, for the final rule that appeared in the Federal Register of November 5, 2009. The final rule amended the color additive regulations to provide for the safe use of astaxanthin dimethyldisuccinate as a color additive in the feed of salmonid fish to enhance the color of their flesh.",75 FR 5887, 2010-2522,https://www.federalregister.gov/documents/2010/02/05/2010-2522/listing-of-color-additives-exempt-from-certification-astaxanthin-dimethyldisuccinate-confirmation-of,https://www.govinfo.gov/content/pkg/FR-2010-02-05/pdf/2010-2522.pdf,2/5/2010
New Animal Drugs for Use in Animal Feeds; Ractopamine; Monensin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original new animal drug application (NADA) filed by Elanco Animal Health, A Division of Eli Lilly & Co. The NADA provides for use of single-ingredient Type A medicated articles containing ractopamine hydrochloride and monensin to formulate two-way combination Type C medicated feeds for finishing hen and tom turkeys.",75 FR 5887, 2010-2427,https://www.federalregister.gov/documents/2010/02/05/2010-2427/new-animal-drugs-for-use-in-animal-feeds-ractopamine-monensin,https://www.govinfo.gov/content/pkg/FR-2010-02-05/pdf/2010-2427.pdf,2/5/2010
Implantation or Injectable Dosage Form New Animal Drugs; Ceftiofur Crystalline Free Acid,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Pharmacia & Upjohn Co., a Division of Pfizer, Inc. The supplemental NADA provides for veterinarian prescription use of ceftiofur crystalline free acid injectable suspension for the treatment of lower respiratory tract infections in horses.",75 FR 4692, 2010-1790,https://www.federalregister.gov/documents/2010/01/29/2010-1790/implantation-or-injectable-dosage-form-new-animal-drugs-ceftiofur-crystalline-free-acid,https://www.govinfo.gov/content/pkg/FR-2010-01-29/pdf/2010-1790.pdf,1/29/2010
"Ophthalmic and Topical Dosage Form New Animal Drugs; Miconazole, Polymixin B, and Prednisolone Suspension",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Janssen Pharmaceutica NV. The NADA provides for use of miconazole nitrate, polymixin B sulfate, and prednisolone acetate for the treatment of otitis externa in dogs.",75 FR 4692, 2010-1794,https://www.federalregister.gov/documents/2010/01/29/2010-1794/ophthalmic-and-topical-dosage-form-new-animal-drugs-miconazole-polymixin-b-and-prednisolone,https://www.govinfo.gov/content/pkg/FR-2010-01-29/pdf/2010-1794.pdf,1/29/2010
New Animal Drugs; Change of Sponsor's Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's name from Fort Dodge Animal Health, A Division of Wyeth Holdings Corp. to Fort Dodge Animal Health, Division of Wyeth Holdings Corp., a wholly owned subsidiary of Pfizer, Inc. In a separate action, FDA is amending the animal drug regulations to reflect a change of sponsor's name from Fort Dodge Animal Health, Division of Wyeth to Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc. In each case, the sponsor's mailing address will be changed.",75 FR 3159, 2010-930,https://www.federalregister.gov/documents/2010/01/20/2010-930/new-animal-drugs-change-of-sponsors-name-and-address,https://www.govinfo.gov/content/pkg/FR-2010-01-20/pdf/2010-930.pdf,1/20/2010
Implantation or Injectable Dosage Form New Animal Drugs; Hyaluronate Sodium,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Anika Therapeutics, Inc. The supplemental NADA provides for a revised human food safety warning for use of hyaluronate sodium injectable solution in horses.",75 FR 1274, 2010-207,https://www.federalregister.gov/documents/2010/01/11/2010-207/implantation-or-injectable-dosage-form-new-animal-drugs-hyaluronate-sodium,https://www.govinfo.gov/content/pkg/FR-2010-01-11/pdf/2010-207.pdf,1/11/2010
Implantation or Injectable Dosage Form New Animal Drugs; Florfenicol and Flunixin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original new animal drug application (NADA) filed by Intervet, Inc. The NADA provides for veterinary prescription use of a combination injectable solution containing florfenicol and flunixin meglumine in cattle.",75 FR 1274, 2010-209,https://www.federalregister.gov/documents/2010/01/11/2010-209/implantation-or-injectable-dosage-form-new-animal-drugs-florfenicol-and-flunixin,https://www.govinfo.gov/content/pkg/FR-2010-01-11/pdf/2010-209.pdf,1/11/2010
New Animal Drugs; Ractopamine,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Elanco Animal Health, A Division of Eli Lilly & Co. The supplemental NADA provides for administering ractopamine hydrochloride Type C medicated feeds as a top dress to cattle fed in confinement for slaughter.",75 FR 1275, 2010-208,https://www.federalregister.gov/documents/2010/01/11/2010-208/new-animal-drugs-ractopamine,https://www.govinfo.gov/content/pkg/FR-2010-01-11/pdf/2010-208.pdf,1/11/2010
Certain Other Dosage Form New Animal Drugs; Sevoflurane,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Halocarbon Products Corp. The ANADA provides for the use of sevoflurane inhalant anesthetic in dogs.,75 FR 1021, 2010-47,https://www.federalregister.gov/documents/2010/01/08/2010-47/certain-other-dosage-form-new-animal-drugs-sevoflurane,https://www.govinfo.gov/content/pkg/FR-2010-01-08/pdf/2010-47.pdf,1/8/2010
New Animal Drugs; Change of Sponsor; Isoflurane,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for an abbreviated new animal drug application (ANADA) for isoflurane, USP, from Nicholas Piramal India Ltd. UK, to Piramal Healthcare Ltd.",74 FR 68529, E9-30590,https://www.federalregister.gov/documents/2009/12/28/E9-30590/new-animal-drugs-change-of-sponsor-isoflurane,https://www.govinfo.gov/content/pkg/FR-2009-12-28/pdf/E9-30590.pdf,12/28/2009
Implantation or Injectable Dosage Form New Animal Drugs; Polysulfated Glycosaminoglycan,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Luitpold Pharmaceuticals, Inc. The supplemental NADA provides for additional vial sizes for an injectable solution of polysulfated glycosaminoglycan.",74 FR 67815, E9-30222,https://www.federalregister.gov/documents/2009/12/21/E9-30222/implantation-or-injectable-dosage-form-new-animal-drugs-polysulfated-glycosaminoglycan,https://www.govinfo.gov/content/pkg/FR-2009-12-21/pdf/E9-30222.pdf,12/21/2009
New Animal Drugs for Use in Animal Feeds; Ractopamine; Tylosin,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Elanco Animal Health. The supplemental NADA provides for use of two-way combination Type B and C medicated swine feeds formulated with ractopamine hydrochloride and tylosin phosphate following use of tylosin tartrate medicated drinking water consistent with the sequential use approved for single-ingredient tylosin medicated swine feed.,74 FR 66914, E9-29998,https://www.federalregister.gov/documents/2009/12/17/E9-29998/new-animal-drugs-for-use-in-animal-feeds-ractopamine-tylosin,https://www.govinfo.gov/content/pkg/FR-2009-12-17/pdf/E9-29998.pdf,12/17/2009
New Animal Drugs; Change of Sponsor; Ketamine,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for an abbreviated new animal drug application (ANADA) for ketamine hydrochloride injectable solution from Bioniche Animal Health USA, Inc., to Bioniche Teoranta.",74 FR 66573, E9-29888,https://www.federalregister.gov/documents/2009/12/16/E9-29888/new-animal-drugs-change-of-sponsor-ketamine,https://www.govinfo.gov/content/pkg/FR-2009-12-16/pdf/E9-29888.pdf,12/16/2009
Implantation or Injectable Dosage Form New Animal Drugs; Florfenicol,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Intervet, Inc. The supplemental NADA adds Mycoplasma bovis to the bovine respiratory disease pathogens for which florfenicol injectable solution is approved as a treatment.",74 FR 66573, E9-29875,https://www.federalregister.gov/documents/2009/12/16/E9-29875/implantation-or-injectable-dosage-form-new-animal-drugs-florfenicol,https://www.govinfo.gov/content/pkg/FR-2009-12-16/pdf/E9-29875.pdf,12/16/2009
New Animal Drugs; Change of Sponsor's Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor's name from Schering- Plough Animal Health Corp. to Intervet, Inc., and to change the sponsor's mailing address.",74 FR 66047, E9-29627,https://www.federalregister.gov/documents/2009/12/14/E9-29627/new-animal-drugs-change-of-sponsors-name-and-address,https://www.govinfo.gov/content/pkg/FR-2009-12-14/pdf/E9-29627.pdf,12/14/2009
Implantation or Injectable Dosage Form New Animal Drugs; Insulin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an original new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The NADA provides for veterinary prescription use of an injectable suspension of protamine zinc recombinant human insulin for the reduction of hyperglycemia and hyperglycemia-associated clinical signs in cats with diabetes mellitus.",74 FR 66047, E9-29583,https://www.federalregister.gov/documents/2009/12/14/E9-29583/implantation-or-injectable-dosage-form-new-animal-drugs-insulin,https://www.govinfo.gov/content/pkg/FR-2009-12-14/pdf/E9-29583.pdf,12/14/2009
New Animal Drugs; Change of Sponsor; Azaperone,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for a new animal drug application (NADA) from Schering-Plough Animal Health Corp. to Janssen Pharmaceutica NV.,74 FR 65689, E9-29494,https://www.federalregister.gov/documents/2009/12/11/E9-29494/new-animal-drugs-change-of-sponsor-azaperone,https://www.govinfo.gov/content/pkg/FR-2009-12-11/pdf/E9-29494.pdf,12/11/2009
Current Good Manufacturing Practice for Positron Emission Tomography Drugs,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing regulations on current good manufacturing practice (CGMP) for positron emission tomography (PET) drugs. The regulations are intended to ensure that PET drugs meet the requirements of the Federal Food, Drug, and Cosmetic Act (the act) regarding safety, identity, strength, quality, and purity. In this final rule, we are establishing CGMP regulations for approved PET drugs. For investigational and research PET drugs, the final rule states that the requirement to follow CGMP may be met by complying with these regulations or by producing PET drugs in accordance with the United States Pharmacopeia (USP) general chapter on compounding PET radiopharmaceuticals. We are establishing these CGMP requirements for PET drugs under the provisions of the Food and Drug Administration Modernization Act of 1997 (the Modernization Act). Elsewhere in this issue of the Federal Register, we are announcing the availability of a guidance entitled ""PET Drugs--Current Good Manufacturing Practice (CGMP).""",74 FR 65409, E9-29285,https://www.federalregister.gov/documents/2009/12/10/E9-29285/current-good-manufacturing-practice-for-positron-emission-tomography-drugs,https://www.govinfo.gov/content/pkg/FR-2009-12-10/pdf/E9-29285.pdf,12/10/2009
Oral Dosage Form New Animal Drugs; Chlortetracycline Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Alpharma Inc. The ANADA provides for use of generic chlortetracycline soluble powder to make medicated drinking water for cattle, swine, chickens, and turkeys for the treatment of several bacterial diseases.",74 FR 62490, E9-28468,https://www.federalregister.gov/documents/2009/11/30/E9-28468/oral-dosage-form-new-animal-drugs-chlortetracycline-powder,https://www.govinfo.gov/content/pkg/FR-2009-11-30/pdf/E9-28468.pdf,11/30/2009
"Organ-Specific Warnings; Internal Analgesic, Antipyretic, and Antirheumatic Drug Products for Over-the-Counter Human Use; Final Monograph; Technical Amendment",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending a final rule that appeared in the Federal Register of April 29, 2009 (74 FR 19385) (as amended in the Federal Register of June 30, 2009 (74 FR 31177). The final rule requires important new organ-specific warnings and related labeling for over-the-counter (OTC) internal analgesic, antipyretic, and antirheumatic (IAAA) drug products. The new labeling informs consumers about the risk of liver injury when using acetaminophen and the risk of stomach bleeding when using nonsteroidal anti-inflammatory drugs (NSAIDs). This document is intended to clarify some provisions in the final rule which may be unclear. Specifically, this document addresses how blister cards can be labeled to comply with the new required labeling, clarifies the length of time that the ""See new warnings"" flag is required to appear in the labeling, and provides some optional wording to clarify the liver injury warning on OTC acetaminophen products containing multiple active ingredients.",74 FR 61512, E9-28296,https://www.federalregister.gov/documents/2009/11/25/E9-28296/organ-specific-warnings-internal-analgesic-antipyretic-and-antirheumatic-drug-products-for,https://www.govinfo.gov/content/pkg/FR-2009-11-25/pdf/E9-28296.pdf,11/25/2009
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for 29 new animal drug applications (NADAs) and 2 abbreviated new animal drug applications (ANADAs) from Intervet, Inc., to Schering-Plough Animal Health Corp.",74 FR 61516, E9-28217,https://www.federalregister.gov/documents/2009/11/25/E9-28217/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2009-11-25/pdf/E9-28217.pdf,11/25/2009
New Animal Drugs for Use in Animal Feeds; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for 10 new animal drug applications (NADAs) from Merial Ltd. to Huvepharma AD.,74 FR 61028, E9-28009,https://www.federalregister.gov/documents/2009/11/23/E9-28009/new-animal-drugs-for-use-in-animal-feeds-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-2009-11-23/pdf/E9-28009.pdf,11/23/2009
